season,division,date,home,away,home_goals,away_goals,game_nr,team1_home,home_timediff,away_timediff,home_round,away_round,season_first,home_nr,away_nr
2019,3,2018-02-23,Italy,Netherlands,80,62,313,1,89,91,15,15,0,40,50
2019,3,2018-02-23,Bosnia & Herzegovina,Belgium,72,70,314,1,88,88,14,23,0,8,7
2019,3,2018-02-23,Montenegro,Slovenia,63,75,315,1,91,89,18,22,0,49,65
2019,3,2018-02-23,Germany,Serbia,79,74,316,1,88,88,21,14,0,29,63
2019,3,2018-02-23,Sweden,Turkey,59,58,317,1,89,89,13,16,0,69,73
2019,3,2018-02-23,Lithuania,Hungary,80,75,318,1,89,91,16,23,0,47,33
2019,3,2018-02-23,Latvia,Ukraine,68,82,319,1,89,89,16,19,0,45,76
2019,3,2018-02-23,Austria,Georgia,64,78,320,1,88,88,14,17,0,4,28
2019,3,2018-02-23,Greece,Estonia,87,75,321,1,88,88,14,12,0,31,25
2019,3,2018-02-23,Bulgaria,Czech Republic,76,78,322,1,88,88,12,16,0,10,20
2019,3,2018-02-23,Uganda,Nigeria,86,102,323,1,7,7,1,1,1,75,52
2019,3,2018-02-23,Syria,Lebanon,63,87,324,1,89,89,3,3,0,71,46
2019,3,2018-02-23,Senegal,Central African Republic,70,65,325,1,100,7,2,1,1,62,14
2019,3,2018-02-23,India,Jordan,88,102,326,1,89,89,3,3,0,35,43
2019,3,2018-02-23,Israel,Great Britain,82,75,327,1,88,88,18,19,0,39,30
2019,3,2018-02-23,China,New Zealand,73,82,328,1,89,92,5,3,0,16,51
2019,3,2018-02-23,Bahamas,Dominican Republic,63,96,329,1,90,87,2,2,0,5,23
2019,3,2018-02-23,Venezuela,Chile,77,56,330,1,88,87,5,3,0,78,15
2019,3,2018-02-24,Ivory Coast,Senegal,67,60,331,1,7,1,1,3,1,41,62
2019,3,2018-02-24,Mexico,Puerto Rico,80,100,332,1,90,92,2,2,0,48,58
2019,3,2018-02-24,Argentina,Uruguay,83,88,333,1,90,93,7,9,0,2,77
2019,3,2018-02-25,Brazil,Chile,83,58,334,1,3,2,7,4,0,9,15
2019,3,2018-02-25,Austria,Serbia,81,82,335,1,2,2,15,15,0,4,63
2019,3,2018-02-25,Finland,Bulgaria,75,70,336,1,2,2,17,13,0,26,10
2019,3,2018-02-25,Greece,Great Britain,75,70,337,1,2,2,15,20,0,31,30
2019,3,2018-02-25,Iceland,Czech Republic,76,75,338,1,2,2,23,17,0,34,20
2019,3,2018-02-25,Estonia,Israel,78,62,339,1,2,2,13,19,0,25,39
2019,3,2018-02-25,Georgia,Germany,77,87,340,1,2,2,18,22,0,28,29
2019,3,2018-02-25,Iran,Iraq,83,53,341,1,3,3,7,4,0,37,38
2019,3,2018-02-25,France,Belgium,64,49,342,1,2,2,18,24,0,27,7
2019,3,2018-02-25,Russia,Bosnia & Herzegovina,70,53,343,1,2,2,23,15,0,60,8
2019,3,2018-02-25,Ivory Coast,Central African Republic,62,63,344,1,1,2,2,2,0,41,14
2019,3,2018-02-25,Kazakhstan,Qatar,96,63,345,1,3,3,4,4,0,44,59
2019,3,2018-02-25,Philippines,Japan,89,84,346,1,3,90,3,5,0,55,42
2019,3,2018-02-26,Croatia,Netherlands,82,78,347,1,92,3,13,16,0,18,50
2019,3,2018-02-26,Hungary,Poland,64,57,348,1,3,92,24,20,0,33,56
2019,3,2018-02-26,Spain,Montenegro,79,67,349,1,92,3,20,19,0,68,49
2019,3,2018-02-26,Latvia,Turkey,79,70,350,1,3,3,17,17,0,45,73
2019,3,2018-02-26,Jordan,Syria,87,62,351,1,3,3,4,4,0,43,71
2019,3,2018-02-26,Ukraine,Sweden,77,66,352,1,3,3,20,14,0,76,69
2019,3,2018-02-26,India,Lebanon,50,90,353,1,3,3,4,4,0,35,46
2019,3,2018-02-26,South Korea,New Zealand,84,93,354,1,92,3,3,4,0,66,51
2019,3,2018-02-26,Colombia,Venezuela,62,73,355,1,4,3,7,6,0,17,78
2019,3,2018-02-26,Bahamas,Canada,67,113,356,1,3,90,3,3,0,5,12
2019,3,2018-02-27,USA,Puerto Rico,83,75,357,1,93,3,3,3,0,74,58
2019,3,2018-02-27,Panama,Uruguay,86,75,358,1,93,3,3,10,0,54,77
2018,2,2018-06-15,Japan,South Korea,88,80,359,1,100,100,6,4,1,42,66
2018,2,2018-06-17,Japan,South Korea,87,99,360,1,2,2,7,5,0,42,66
2018,2,2018-06-18,Cameroon,Saudi Arabia,76,59,361,1,100,100,3,2,1,11,61
2018,2,2018-06-18,Jordan,Uganda,91,75,362,1,100,100,5,2,1,43,75
2018,2,2018-06-19,Jordan,Cameroon,74,79,363,1,1,1,6,4,0,43,11
2018,2,2018-06-19,Cyprus,Lebanon,53,74,364,1,100,100,7,5,1,19,46
2018,2,2018-06-19,Saudi Arabia,Iraq,56,71,365,1,1,100,3,5,0,61,38
2018,2,2018-06-21,Estonia,Finland,69,76,366,1,100,100,14,18,1,25,26
2018,2,2018-06-21,Bulgaria,Tunisia,81,61,367,1,100,100,14,8,1,10,72
2018,2,2018-06-22,Croatia,Bosnia & Herzegovina,88,75,368,1,100,100,14,16,1,18,8
2018,2,2018-06-22,Czech Republic,Georgia,71,57,369,1,100,100,18,19,1,20,28
2018,2,2018-06-22,Bulgaria,Tunisia,84,87,370,1,1,1,15,9,0,10,72
2018,2,2018-06-22,Israel,Ukraine,83,85,371,1,100,100,20,21,1,39,76
2018,2,2018-06-25,Latvia,Russia,71,79,372,1,100,100,18,24,1,45,60
2018,2,2018-06-25,Finland,Estonia,95,76,373,1,4,4,19,15,0,26,25
2019,3,2018-06-28,Italy,Croatia,72,78,374,1,100,6,16,15,0,40,18
2019,3,2018-06-28,Lebanon,Jordan,77,76,375,1,9,9,6,7,0,46,43
2019,3,2018-06-28,Slovenia,Spain,72,83,376,1,100,100,23,21,0,65,68
2019,3,2018-06-28,Poland,Lithuania,61,79,377,1,100,100,21,17,0,56,47
2019,3,2018-06-28,Turkey,Ukraine,80,66,378,1,100,6,18,22,0,73,76
2019,3,2018-06-28,Israel,Greece,78,96,379,1,6,100,21,16,0,39,31
2019,3,2018-06-28,Sweden,Latvia,72,82,380,1,100,3,15,19,0,69,45
2019,3,2018-06-28,Syria,India,81,76,381,1,100,100,5,5,0,71,35
2019,3,2018-06-28,China,South Korea,74,82,382,1,100,11,6,6,0,16,66
2019,3,2018-06-29,Canada,Dominican Republic,97,61,383,1,100,100,4,3,0,12,23
2019,3,2018-06-29,Venezuela,Brazil,72,56,384,1,100,100,7,8,0,78,9
2019,3,2018-06-29,Tunisia,Guinea,94,54,385,1,7,100,10,3,0,72,32
2019,3,2018-06-29,Nigeria,Uganda,109,66,386,1,100,11,2,3,0,52,75
2019,3,2018-06-29,Central African Republic,Senegal,82,91,387,1,100,100,3,4,0,14,62
2019,3,2018-06-29,Belgium,Russia,66,84,388,1,100,4,25,25,0,7,60
2019,3,2018-06-29,Bosnia & Herzegovina,France,52,102,389,1,7,100,17,19,0,8,27
2019,3,2018-06-29,Great Britain,Estonia,74,65,390,1,100,4,21,16,0,30,25
2019,3,2018-06-29,Egypt,D.R. Congo,63,77,391,1,100,100,3,3,0,24,21
2019,3,2018-06-29,Germany,Austria,85,63,392,1,100,100,23,16,0,29,4
2019,3,2018-06-29,Iraq,Kazakhstan,64,50,393,1,10,100,6,5,0,38,44
2019,3,2018-06-29,Czech Republic,Finland,77,73,394,1,7,4,19,20,0,20,26
2019,3,2018-06-29,Bulgaria,Iceland,88,86,395,1,7,100,16,24,0,10,34
2019,3,2018-06-29,Georgia,Serbia,50,87,396,1,7,100,20,16,0,28,63
2019,3,2018-06-29,Qatar,Iran,75,77,397,1,100,100,5,8,0,59,37
2019,3,2018-06-29,Japan,Australia,79,78,398,1,12,100,8,3,0,42,3
2019,3,2018-06-29,Mexico,USA,78,70,399,1,100,100,3,4,0,48,74
2019,3,2018-06-29,Argentina,Panama,87,62,400,1,100,100,8,4,0,2,54
2019,3,2018-06-30,Senegal,Ivory Coast,66,61,401,1,1,100,5,3,0,62,41
2019,3,2018-06-30,Angola,Egypt,65,58,402,1,100,1,4,4,0,1,24
2019,3,2018-06-30,Guinea,Cameroon,48,65,403,1,1,11,4,5,0,32,11
2019,3,2018-06-30,Chile,Colombia,67,71,404,1,100,100,5,8,0,15,17
2019,3,2018-07-01,Puerto Rico,Mexico,84,79,405,1,100,2,4,4,0,58,48
2019,3,2018-07-01,Uruguay,Argentina,58,102,406,1,100,2,11,9,0,77,2
2019,3,2018-07-01,Tunisia,Cameroon,56,53,407,1,2,1,11,6,0,72,11
2019,3,2018-07-01,Lebanon,Syria,87,50,408,1,3,3,7,6,0,46,71
2019,3,2018-07-01,Hungary,Lithuania,50,73,409,1,100,3,25,18,0,33,47
2019,3,2018-07-01,Slovenia,Montenegro,74,87,410,1,3,100,24,20,0,65,49
2019,3,2018-07-01,Central African Republic,Ivory Coast,69,60,411,1,2,1,4,4,0,14,41
2019,3,2018-07-01,Jordan,India,114,70,412,1,3,3,8,6,0,43,35
2019,3,2018-07-01,Netherlands,Italy,81,66,413,1,100,3,17,17,0,50,40
2019,3,2018-07-01,Angola,D.R. Congo,56,66,414,1,1,2,5,4,0,1,21
2019,3,2018-07-01,Turkey,Sweden,77,52,415,1,3,3,19,16,0,73,69
2019,3,2018-07-01,Ukraine,Latvia,71,93,416,1,3,3,23,20,0,76,45
2019,3,2018-07-01,New Zealand,China,67,57,417,1,100,3,5,7,0,51,16
2019,3,2018-07-02,Colombia,Brazil,71,98,418,1,2,3,9,9,0,17,9
2019,3,2018-07-02,Belgium,Bosnia & Herzegovina,79,77,419,1,3,3,26,18,0,7,8
2019,3,2018-07-02,Great Britain,Israel,59,67,420,1,3,4,22,22,0,30,39
2019,3,2018-07-02,Serbia,Germany,81,88,421,1,3,3,17,24,0,63,29
2019,3,2018-07-02,Czech Republic,Bulgaria,81,75,422,1,3,3,20,17,0,20,10
2019,3,2018-07-02,Estonia,Greece,56,78,423,1,3,4,17,17,0,25,31
2019,3,2018-07-02,Russia,France,78,84,424,1,3,3,26,20,0,60,27
2019,3,2018-07-02,Finland,Iceland,91,77,425,1,3,3,21,25,0,26,34
2019,3,2018-07-02,Qatar,Iraq,84,79,426,1,3,3,6,7,0,59,38
2019,3,2018-07-02,Georgia,Austria,98,73,427,1,3,3,21,17,0,28,4
2019,3,2018-07-02,Iran,Kazakhstan,88,56,428,1,3,3,9,6,0,37,44
2019,3,2018-07-02,Philippines,Australia,53,89,429,1,100,3,4,4,0,55,3
2019,3,2018-07-03,Chile,Venezuela,51,70,430,1,3,4,6,8,0,15,78
2019,3,2018-07-03,Dominican Republic,Bahamas,82,83,431,1,4,100,4,4,0,23,5
2018,2,2018-08-14,Finland,Croatia,70,77,432,1,43,47,22,16,0,26,18
2018,2,2018-08-15,Croatia,Tunisia,73,46,433,1,1,45,17,12,0,18,72
2018,2,2018-08-31,Finland,Latvia,80,73,434,1,17,61,23,21,0,26,45
2018,2,2018-09-05,Croatia,Slovenia,86,87,435,1,21,66,18,25,0,18,65
2018,2,2018-09-05,Finland,Lithuania,103,75,436,1,5,66,24,19,0,26,47
2018,2,2018-09-06,Russia,Israel,71,93,437,1,66,66,27,23,0,60,39
2018,2,2018-09-06,Estonia,Belgium,60,98,438,1,66,66,18,27,0,25,7
2018,2,2018-09-07,France,Montenegro,83,66,439,1,67,68,21,21,1,27,49
2018,2,2018-09-07,Portugal,Austria,74,79,440,1,100,67,13,18,1,57,4
2018,2,2018-09-07,Estonia,Belgium,55,68,441,1,1,1,19,28,0,25,7
2018,2,2018-09-07,Latvia,Finland,84,86,442,1,7,2,22,25,0,45,26
2018,2,2018-09-07,Israel,Poland,76,84,443,1,1,71,24,22,0,39,56
2018,2,2018-09-08,Slovenia,Croatia,75,83,444,1,3,3,26,19,0,65,18
2018,2,2018-09-08,Montenegro,Greece,76,87,445,1,1,68,22,18,0,49,31
2018,2,2018-09-08,Russia,Poland,88,68,446,1,2,1,28,23,0,60,56
2018,2,2018-09-09,France,Greece,84,68,447,1,2,1,22,19,0,27,31
2018,2,2018-09-09,Lithuania,Latvia,80,97,448,1,4,2,20,23,0,47,45
2019,3,2018-09-13,Canada,Brazil,85,77,449,1,76,73,5,10,0,12,9
2019,3,2018-09-13,Lebanon,China,92,88,450,1,74,74,8,8,0,46,16
2019,3,2018-09-13,Greece,Serbia,70,63,451,1,4,73,20,18,0,31,63
2019,3,2018-09-13,Israel,Georgia,80,85,452,1,6,73,25,22,0,39,28
2019,3,2018-09-13,Czech Republic,Russia,80,78,453,1,73,5,21,29,0,20,60
2019,3,2018-09-13,Estonia,Germany,43,86,454,1,6,73,20,25,0,25,29
2019,3,2018-09-13,Finland,Bosnia & Herzegovina,85,81,455,1,6,73,26,19,0,26,8
2019,3,2018-09-13,Jordan,South Korea,75,86,456,1,74,77,9,7,0,43,66
2019,3,2018-09-13,Qatar,Australia,43,95,457,1,73,73,7,5,0,59,3
2019,3,2018-09-13,Bulgaria,France,74,68,458,1,73,4,18,23,0,10,27
2019,3,2018-09-13,Kazakhstan,Japan,70,85,459,1,73,76,7,9,0,44,42
2019,3,2018-09-13,Syria,New Zealand,66,107,460,1,74,74,7,6,0,71,51
2019,3,2018-09-13,Iran,Philippines,81,73,461,1,73,73,10,5,0,37,55
2019,3,2018-09-14,Puerto Rico,Panama,82,73,462,1,75,77,5,5,0,58,54
2019,3,2018-09-14,Ivory Coast,Nigeria,73,84,463,1,75,77,5,3,0,41,52
2019,3,2018-09-14,Croatia,Lithuania,83,84,464,1,6,5,20,21,0,18,47
2019,3,2018-09-14,Italy,Poland,101,82,465,1,75,6,18,24,0,40,56
2019,3,2018-09-14,Netherlands,Hungary,59,74,466,1,75,75,18,26,0,50,33
2019,3,2018-09-14,Turkey,Montenegro,79,69,467,1,75,6,20,23,0,73,49
2019,3,2018-09-14,Latvia,Slovenia,85,74,468,1,5,6,24,27,0,45,65
2019,3,2018-09-14,Ukraine,Spain,76,65,469,1,75,78,24,22,0,76,68
2019,3,2018-09-14,Angola,Cameroon,83,76,470,1,75,75,6,7,0,1,11
2019,3,2018-09-14,Dominican Republic,Chile,71,46,471,1,73,73,5,7,0,23,15
2019,3,2018-09-15,Nigeria,Central African Republic,114,69,472,1,1,76,4,5,0,52,14
2019,3,2018-09-15,Tunisia,Egypt,69,47,473,1,31,77,13,5,0,72,24
2019,3,2018-09-15,USA,Uruguay,114,57,474,1,78,76,5,12,0,74,77
2019,3,2018-09-15,Mexico,Argentina,74,78,475,1,76,76,5,10,0,48,2
2019,3,2018-09-16,Venezuela,Dominican Republic,79,78,476,1,75,2,9,6,0,78,23
2019,3,2018-09-16,Cameroon,Egypt,58,62,477,1,2,1,8,6,0,11,24
2019,3,2018-09-16,Nigeria,Senegal,89,61,478,1,1,78,5,6,0,52,62
2019,3,2018-09-16,Serbia,Estonia,91,65,479,1,3,3,19,21,0,63,25
2019,3,2018-09-16,Bosnia & Herzegovina,Czech Republic,80,85,480,1,3,3,20,22,0,8,20
2019,3,2018-09-16,Tunisia,Angola,84,64,481,1,1,2,14,7,0,72,1
2019,3,2018-09-16,Germany,Israel,112,98,482,1,3,3,26,26,0,29,39
2019,3,2018-09-16,France,Finland,83,67,483,1,3,3,24,27,0,27,26
2019,3,2018-09-16,Georgia,Greece,85,86,484,1,3,3,23,21,0,28,31
2019,3,2018-09-16,Russia,Bulgaria,77,73,485,1,3,3,30,19,0,60,10
2019,3,2018-09-17,Chile,Canada,61,84,486,1,3,4,8,6,0,15,12
2019,3,2018-09-17,Uruguay,Mexico,63,60,487,1,2,2,13,6,0,77,48
2019,3,2018-09-17,Poland,Croatia,79,74,488,1,3,3,25,21,0,56,18
2019,3,2018-09-17,Montenegro,Ukraine,90,84,489,1,3,3,24,25,0,49,76
2019,3,2018-09-17,Slovenia,Turkey,77,86,490,1,3,3,28,21,0,65,73
2019,3,2018-09-17,Spain,Latvia,85,82,491,1,3,3,23,25,0,68,45
2019,3,2018-09-17,Lithuania,Netherlands,95,93,492,1,3,3,22,19,0,47,50
2019,3,2018-09-17,Hungary,Italy,63,69,493,1,3,3,27,19,0,33,40
2019,3,2018-09-17,China,Jordan,88,79,494,1,4,4,9,10,0,16,43
2019,3,2018-09-17,Philippines,Qatar,92,81,495,1,4,4,6,8,0,55,59
2019,3,2018-09-17,South Korea,Syria,103,66,496,1,4,4,8,8,0,66,71
2019,3,2018-09-17,Australia,Kazakhstan,94,41,497,1,4,4,6,8,0,3,44
2019,3,2018-09-17,Japan,Iran,70,56,498,1,4,4,10,11,0,42,37
2019,3,2018-09-17,New Zealand,Lebanon,63,60,499,1,4,4,7,9,0,51,46
2019,3,2018-09-18,Panama,USA,48,78,500,1,4,3,6,6,0,54,74
2019,3,2018-09-18,Argentina,Puerto Rico,106,84,501,1,3,4,11,6,0,2,58
2022,1,2018-11-23,Cyprus,Portugal,69,67,502,1,100,77,8,14,1,19,57
2022,1,2018-11-23,Slovakia,North Macedonia,66,74,503,1,100,100,11,11,1,64,53
2022,1,2018-11-26,North Macedonia,Switzerland,83,68,504,1,3,100,12,7,0,53,70
2019,3,2018-11-29,Uruguay,Puerto Rico,64,62,505,1,73,72,14,7,0,77,58
2019,3,2018-11-29,Italy,Lithuania,70,65,506,1,73,73,20,23,0,40,47
2019,3,2018-11-29,Netherlands,Poland,78,105,507,1,73,73,20,26,0,50,56
2019,3,2018-11-29,Latvia,Montenegro,75,84,508,1,73,73,26,25,0,45,49
2019,3,2018-11-29,Croatia,Hungary,74,69,509,1,73,73,22,28,0,18,33
2019,3,2018-11-29,Ukraine,Slovenia,82,54,510,1,73,73,26,29,0,76,65
2019,3,2018-11-29,Turkey,Spain,71,67,511,1,73,73,22,24,0,73,68
2019,3,2018-11-29,China,Syria,101,52,512,1,73,73,10,9,0,16,71
2019,3,2018-11-29,South Korea,Lebanon,84,71,513,1,73,73,9,10,0,66,46
2019,3,2018-11-29,New Zealand,Jordan,95,69,514,1,73,73,8,11,0,51,43
2019,3,2018-11-30,Venezuela,Canada,84,76,515,1,75,74,10,7,0,78,12
2019,3,2018-11-30,Brazil,Dominican Republic,100,82,516,1,78,75,11,7,0,9,23
2019,3,2018-11-30,Cameroon,Angola,73,77,517,1,75,75,9,8,0,11,1
2019,3,2018-11-30,Bulgaria,Bosnia & Herzegovina,89,82,518,1,75,75,20,21,0,10,8
2019,3,2018-11-30,Czech Republic,France,65,79,519,1,75,75,23,25,0,20,27
2019,3,2018-11-30,Estonia,Georgia,73,80,520,1,75,75,22,24,0,25,28
2019,3,2018-11-30,Finland,Russia,75,77,521,1,75,75,28,31,0,26,60
2019,3,2018-11-30,Greece,Germany,92,84,522,1,75,75,22,27,0,31,29
2019,3,2018-11-30,Israel,Serbia,83,74,523,1,75,75,27,20,0,39,63
2019,3,2018-11-30,Philippines,Kazakhstan,88,92,524,1,74,74,7,9,0,55,44
2019,3,2018-11-30,Japan,Qatar,85,47,525,1,74,74,11,9,0,42,59
2019,3,2018-11-30,Australia,Iran,76,47,526,1,74,74,7,12,0,3,37
2019,3,2018-11-30,Panama,Mexico,76,65,527,1,73,74,7,7,0,54,48
2019,3,2018-11-30,Argentina,USA,80,63,528,1,73,73,12,7,0,2,74
2019,3,2018-12-01,Egypt,Tunisia,73,64,529,1,76,76,7,15,0,24,72
2019,3,2018-12-02,Uruguay,USA,70,78,530,1,3,2,15,8,0,77,74
2019,3,2018-12-02,Panama,Puerto Rico,70,71,531,1,2,3,8,8,0,54,58
2019,3,2018-12-02,Poland,Italy,94,78,532,1,3,3,27,21,0,56,40
2019,3,2018-12-02,Angola,Tunisia,69,63,533,1,2,1,9,16,0,1,72
2019,3,2018-12-02,Montenegro,Turkey,71,66,534,1,3,3,26,23,0,49,73
2019,3,2018-12-02,Lithuania,Croatia,79,62,535,1,3,3,24,23,0,47,18
2019,3,2018-12-02,Spain,Ukraine,72,68,536,1,3,3,25,27,0,68,76
2019,3,2018-12-02,Slovenia,Latvia,77,82,537,1,3,3,30,27,0,65,45
2019,3,2018-12-02,Hungary,Netherlands,91,86,538,1,3,3,29,21,0,33,50
2019,3,2018-12-02,Egypt,Cameroon,60,80,539,1,1,2,8,10,0,24,11
2019,3,2018-12-02,China,Lebanon,72,52,540,1,3,3,11,11,0,16,46
2019,3,2018-12-02,South Korea,Jordan,88,67,541,1,3,3,10,12,0,66,43
2019,3,2018-12-02,New Zealand,Syria,97,74,542,1,3,3,9,10,0,51,71
2019,3,2018-12-03,Chile,Dominican Republic,65,74,543,1,77,3,9,8,0,15,23
2019,3,2018-12-03,Brazil,Canada,67,94,544,1,3,3,12,8,0,9,12
2019,3,2018-12-03,Serbia,Greece,84,61,545,1,3,3,21,23,0,63,31
2019,3,2018-12-03,Germany,Estonia,87,70,546,1,3,3,28,23,0,29,25
2019,3,2018-12-03,Bosnia & Herzegovina,Finland,77,81,547,1,3,3,22,29,0,8,26
2019,3,2018-12-03,France,Bulgaria,77,53,548,1,3,3,26,21,0,27,10
2019,3,2018-12-03,Russia,Czech Republic,81,61,549,1,3,3,32,24,0,60,20
2019,3,2018-12-03,Georgia,Israel,71,69,550,1,3,3,25,28,0,28,39
2019,3,2018-12-03,Philippines,Iran,70,78,551,1,3,3,8,13,0,55,37
2019,3,2018-12-03,Japan,Kazakhstan,86,70,552,1,3,3,12,10,0,42,44
2019,3,2018-12-03,Australia,Qatar,110,59,553,1,3,3,8,10,0,3,59
2019,3,2018-12-03,Argentina,Mexico,85,71,554,1,3,3,13,8,0,2,48
2019,3,2019-02-21,Canada,Chile,85,46,555,1,80,80,9,10,0,12,15
2019,3,2019-02-21,Greece,Georgia,81,69,556,1,80,80,24,26,0,31,28
2019,3,2019-02-21,Israel,Germany,81,77,557,1,80,80,29,29,0,39,29
2019,3,2019-02-21,Czech Republic,Bosnia & Herzegovina,69,64,558,1,80,80,25,23,0,20,8
2019,3,2019-02-21,Estonia,Serbia,71,70,559,1,80,80,24,22,0,25,63
2019,3,2019-02-21,Finland,France,76,69,560,1,80,80,30,27,0,26,27
2019,3,2019-02-21,Qatar,Philippines,46,84,561,1,80,80,11,9,0,59,55
2019,3,2019-02-21,Bulgaria,Russia,60,104,562,1,80,80,22,33,0,10,60
2019,3,2019-02-21,Iran,Japan,89,97,563,1,80,80,14,13,0,37,42
2019,3,2019-02-21,Kazakhstan,Australia,60,81,564,1,80,80,11,9,0,44,3
2022,1,2019-02-22,Switzerland,Slovakia,83,80,565,1,88,91,8,12,0,70,64
2019,3,2019-02-22,Nigeria,Ivory Coast,46,72,566,1,100,100,6,6,0,52,41
2019,3,2019-02-22,Lebanon,New Zealand,67,69,567,1,82,82,12,10,0,46,51
2019,3,2019-02-22,Italy,Hungary,75,41,568,1,82,82,22,30,0,40,33
2019,3,2019-02-22,Netherlands,Lithuania,69,78,569,1,82,82,22,25,0,50,47
2019,3,2019-02-22,Jordan,China,86,62,570,1,82,82,13,12,0,43,16
2019,3,2019-02-22,Latvia,Spain,62,67,571,1,82,82,28,26,0,45,68
2019,3,2019-02-22,Croatia,Poland,69,77,572,1,82,82,24,28,0,18,56
2019,3,2019-02-22,Ukraine,Montenegro,74,76,573,1,82,82,28,27,0,76,49
2019,3,2019-02-22,Turkey,Slovenia,77,58,574,1,82,82,24,31,0,73,65
2019,3,2019-02-22,Syria,South Korea,74,87,575,1,82,82,11,11,0,71,66
2019,3,2019-02-22,Dominican Republic,Venezuela,72,67,576,1,81,84,9,11,0,23,78
2019,3,2019-02-23,Central African Republic,Nigeria,59,72,577,1,100,1,6,7,0,14,52
2019,3,2019-02-23,Mexico,Uruguay,88,77,578,1,82,83,9,16,0,48,77
2019,3,2019-02-23,Puerto Rico,Argentina,87,86,579,1,83,82,9,14,0,58,2
2019,3,2019-02-23,USA,Panama,111,80,580,1,83,83,9,9,0,74,54
2019,3,2019-02-24,Canada,Venezuela,95,55,581,1,3,2,10,12,0,12,78
2019,3,2019-02-24,Bosnia & Herzegovina,Bulgaria,87,67,582,1,3,3,24,23,0,8,10
2019,3,2019-02-24,Germany,Greece,63,69,583,1,3,3,30,25,0,29,31
2019,3,2019-02-24,France,Czech Republic,82,66,584,1,3,3,28,26,0,27,20
2019,3,2019-02-24,Senegal,Nigeria,84,63,585,1,100,1,7,8,0,62,52
2019,3,2019-02-24,Georgia,Estonia,77,84,586,1,3,3,27,25,0,28,25
2019,3,2019-02-24,Serbia,Israel,97,76,587,1,3,3,23,30,0,63,39
2019,3,2019-02-24,Iran,Australia,85,74,588,1,3,3,15,10,0,37,3
2019,3,2019-02-24,Jordan,New Zealand,86,80,589,1,2,2,14,11,0,43,51
2019,3,2019-02-24,Kazakhstan,Philippines,75,93,590,1,3,3,12,10,0,44,55
2019,3,2019-02-24,Lebanon,South Korea,72,84,591,1,2,2,13,12,0,46,66
2019,3,2019-02-24,Qatar,Japan,48,96,592,1,3,3,12,14,0,59,42
2019,3,2019-02-24,Russia,Finland,91,76,593,1,3,3,34,31,0,60,26
2019,3,2019-02-24,Syria,China,59,90,594,1,2,2,12,13,0,71,16
2022,1,2019-02-25,North Macedonia,Slovakia,87,74,595,1,91,3,13,13,0,53,64
2022,1,2019-02-25,Portugal,Cyprus,76,64,596,1,94,94,15,9,0,57,19
2019,3,2019-02-25,Poland,Netherlands,85,76,597,1,3,3,29,23,0,56,50
2019,3,2019-02-25,Spain,Turkey,74,58,598,1,3,3,27,25,0,68,73
2019,3,2019-02-25,Montenegro,Latvia,74,80,599,1,3,3,28,29,0,49,45
2019,3,2019-02-25,Slovenia,Ukraine,85,84,600,1,3,3,32,29,0,65,76
2019,3,2019-02-25,Hungary,Croatia,84,65,601,1,3,3,31,25,0,33,18
2019,3,2019-02-25,Lithuania,Italy,86,73,602,1,3,3,26,23,0,47,40
2019,3,2019-02-26,Mexico,Panama,78,61,603,1,3,3,10,10,0,48,54
2019,3,2019-02-26,Dominican Republic,Brazil,63,71,604,1,4,85,10,13,0,23,9
2019,3,2019-02-26,Puerto Rico,Uruguay,65,61,605,1,3,3,10,17,0,58,77
2019,3,2019-02-26,USA,Argentina,84,83,606,1,3,3,10,15,0,74,2
2022,1,2019-06-28,Switzerland,North Macedonia,85,79,607,1,100,100,9,14,0,70,53
2019,2,2019-06-28,Finland,Canada,93,81,608,1,100,100,32,11,0,26,12
2022,1,2019-07-01,Slovakia,Switzerland,88,83,609,1,100,3,14,10,0,64,70
2019,2,2019-07-08,Jordan,Egypt,69,81,610,1,100,100,15,9,0,43,24
2019,2,2019-07-22,Tunisia,Latvia,50,45,611,1,100,100,17,30,0,72,45
2019,2,2019-07-23,Latvia,Croatia,50,75,612,1,1,100,31,26,0,45,18
2019,2,2019-07-23,China,Tunisia,74,50,613,1,100,1,14,18,0,16,72
2019,2,2019-07-24,Cyprus,Switzerland,46,52,614,1,100,23,10,11,1,19,70
2019,2,2019-07-24,China,Croatia,59,72,615,1,1,1,15,27,0,16,18
2019,2,2019-07-24,Tunisia,Latvia,74,71,616,1,1,1,19,32,0,72,45
2019,2,2019-07-25,Cyprus,Switzerland,65,62,617,1,1,1,11,12,0,19,70
2019,2,2019-07-26,Argentina,Uruguay,92,64,618,1,100,100,16,18,0,2,77
2019,2,2019-07-26,Portugal,Denmark,56,70,619,1,100,100,16,7,0,57,22
2019,2,2019-07-26,Iran,Slovakia,79,74,620,1,100,25,16,15,0,37,64
2019,2,2019-07-27,Portugal,Slovakia,71,76,621,1,1,1,17,16,0,57,64
2019,2,2019-07-27,Denmark,Iran,94,99,622,1,1,1,8,17,0,22,37
2019,2,2019-07-28,Portugal,Iran,70,74,623,1,1,1,18,18,0,57,37
2019,2,2019-07-28,Slovakia,Denmark,74,70,624,1,1,1,17,9,0,64,22
2019,2,2019-07-28,Argentina,Puerto Rico,76,67,625,1,2,100,17,11,0,2,58
