date,home,away,home_score,away_score
13.08. 18:45,Italy,Turkey,73,53
13.08. 18:00,Israel,Great Britain,78,69
13.08. 16:00,Slovenia,Ukraine,78,67
13.08. 14:00,Georgia,Czech Republic,68,64
13.08. 12:30,Germany,Hungary,67,65
13.08. 09:30,Russia,Iceland,82,69
12.08. 23:15,Uruguay,Argentina,96,105
12.08. 19:00,Serbia,Greece,93,61
12.08. 18:45,Finland,Turkey,93,88
12.08. 16:00,Croatia,Slovenia,85,81
12.08. 13:00,Hungary,Iceland,56,60
12.08. 10:00,Germany,Russia,60,89
11.08. 19:00,Montenegro,Greece,81,83
11.08. 18:45,Italy,Finland,75,70
11.08. 17:00,Iceland,Germany,66,90
11.08. 16:30,Latvia,Poland,77,65
11.08. 14:00,Georgia,Czech Republic,87,76
11.08. 14:00,Russia,Hungary,84,69
10.08. 18:30,France,Lithuania,98,77
10.08. 13:00,Finland Univ.,Estonia Univ.,77,31
09.08. 20:45,Spain,Belgium,71,89
09.08. 18:00,Croatia,Lithuania,82,80
09.08. 14:00,Finland Univ.,Estonia Univ.,72,47
08.08. 20:45,Spain,Tunisia,71,45
08.08. 18:30,France,Croatia,87,92
08.08. 18:00,Greece,Great Britain,92,64
08.08. 15:45,Ukraine,Romania,91,57
07.08. 20:45,Tunisia,Belgium,70,65
07.08. 18:00,Greece,Romania,106,48
07.08. 15:45,Great Britain,Ukraine,86,64
06.08. 18:00,Slovenia,Czech Republic,88,80
06.08. 09:30,Russia,Israel,71,79
05.08. 18:30,France,Tunisia,67,53
05.08. 16:30,Lithuania,Georgia,70,81
05.08. 16:00,Finland,Israel,92,97
05.08. 16:00,Hungary,Czech Republic,51,85
05.08. 15:45,Germany,Belgium,69,71
05.08. 13:45,Latvia,Poland,76,80
04.08. 18:00,Slovenia,Hungary,84,64
04.08. 16:30,Lithuania,Poland,59,58
04.08. 14:00,Russia,Finland,91,75
04.08. 13:45,Georgia,Latvia,73,69
31.07. 08:00,Angola,New Zealand,64,72
30.07. 18:45,Italy,Netherlands,66,57
30.07. 17:00,Romania,Israel,81,85
30.07. 16:15,Ukraine,Belarus,74,77
30.07. 07:00,Japan,Uruguay,72,57
29.07. 18:45,Italy,Belarus,96,36
29.07. 17:00,Finland,Latvia,81,85
29.07. 17:00,Iceland,Belgium,85,70
29.07. 16:15,Ukraine,Netherlands,65,70
29.07. 13:00,Austria,Georgia,87,77
29.07. 10:45,Poland,Czech Republic,85,72
29.07. 06:00,Japan,Uruguay,69,79
28.07. 18:00,Poland,Czech Republic,101,68
28.07. 17:30,Romania,Israel,73,83
28.07. 15:00,Bulgaria,North Macedonia,96,74
27.07. 19:15,Iceland,Belgium,83,76
27.07. 17:30,Portugal,Tunisia,59,68
27.07. 14:00,Hungary,Slovakia,72,51
26.07. 17:30,Portugal,Tunisia,70,62
26.07. 16:00,Hungary,Slovakia,76,47
26.07. 14:00,Sweden,Estonia,82,77
24.07. 15:30,Estonia,Sweden,77,72
23.07. 19:00,Spain,Israel,76,56
23.07. 15:00,Romania,Tunisia,71,79
22.07. 19:00,Spain,Israel,90,70
22.07. 18:30,Netherlands,Portugal,66,46
22.07. 18:20,Austria,Bulgaria,91,84
22.07. 17:00,Italy U18,Montenegro U18,68,48
22.07. 16:00,North Macedonia,Bosnia & Herzegovina,71,67
22.07. 15:00,Romania U18,Bulgaria U18,68,65
21.07. 18:30AOT,North Macedonia,Netherlands,78,72
21.07. 16:00,Bosnia & Herzegovina,Portugal,63,58
20.07. 18:30,North Macedonia,Portugal,52,47
20.07. 16:00AOT,Bosnia & Herzegovina,Netherlands,102,96
19.07. 14:30,Slovakia,Kosovo,75,73
18.07. 14:00,Slovakia,Kosovo,61,69
14.07. 17:30,Portugal,Estonia,60,74
12.07. 18:00,Greece U20,Spain U20,79,74
12.07. 16:00,Iceland U20,Italy U20,66,67
12.07. 15:00,Bulgaria,Austria,80,66
11.07. 16:00,Iceland U20,Greece U20,54,71
11.07. 14:00,Italy U20,Spain U20,59,77
10.07. 18:00,Greece U20,Italy U20,81,49
10.07. 16:00,Spain U20,Iceland U20,73,67
10.07. 15:00,Hungary U20,Great Britain U20,56,52
09.07. 11:30,China,NBL All Stars,75,89
07.07. 16:00,Serbia U20,Turkey U20,83,81
07.07. 15:45,Finland U20,Germany U20,69,74
07.07. 14:45,Slovenia U20,France U20,72,66
07.07. 13:30,Lithuania U20,Russia U20,65,67
07.07. 11:30,China,NBL All Stars,89,75
07.07. 11:00,Montenegro U20,Latvia U20,74,59
06.07. 16:00,Turkey U20,Montenegro U20,59,52
06.07. 13:00,Lithuania U20,Serbia U20,78,65
06.07. 11:00,Russia U20,Latvia U20,65,56
05.07. 16:00,Latvia U20,Turkey U20,68,97
05.07. 16:00,North Macedonia U20,Romania U20,66,85
05.07. 13:30,Serbia U20,Russia U20,94,70
05.07. 11:30,China,NBL All Stars,68,66
05.07. 11:00,Montenegro U20,Lithuania U20,50,102
04.07. 17:00,Croatia U20,Slovenia U20,88,82
04.07. 16:00,North Macedonia U20,Romania U20,76,65
04.07. 16:00,Turkey U20,Russia U20,69,57
04.07. 13:30,Serbia U20,Montenegro U20,71,67
04.07. 11:00,Lithuania U20,Latvia U20,99,65
03.07. 17:00,Croatia U20,Slovenia U20,81,53
01.07. 18:30,Israel U20,Italy U20,74,66
01.07. 16:00,Greece U20,Ukraine U20,90,40
01.07. 16:00,North Macedonia U20,Poland U20,63,54
01.07. 16:00,Portugal U20,Great Britain U20,74,66
01.07. 15:00,Hungary U20,Slovakia U20,79,63
01.07. 14:00,Finland U20,Belarus U20,88,67
30.06. 18:00,Great Britain U20,Finland U20,60,79
30.06. 16:00,Hungary U20,Slovakia U20,87,67
25.06. 18:30,Italy U20,Czech Republic U20,73,65
25.06. 18:00,France U20,Lithuania U20,83,79
25.06. 17:00AOT,Slovenia U20,Russia U20,81,83
25.06. 15:00,Croatia U20,Montenegro U20,86,81
25.06. 15:00,Ukraine U20,Turkey U20,64,69
24.06. 18:30,Italy U20,Hungary U20,57,46
24.06. 18:00,France U20,Ukraine U20,75,65
24.06. 17:00,Slovenia U20,Montenegro U20,60,77
24.06. 16:00,Netherlands U20,Czech Republic U20,70,75
24.06. 15:00,Russia U20,Croatia U20,59,60
24.06. 15:00,Turkey U20,Lithuania U20,83,75
23.06. 18:30,Italy U20,Netherlands U20,70,37
23.06. 16:00,Hungary U20,Czech Republic U20,57,76
23.06. 16:00,North Macedonia U20,Kosovo U20,82,72
23.06. 15:00,France U20,Turkey U20,76,71
21.06. 20:00,Iceland U20,Finland U20,75,60
21.06. 17:00,Sweden U20,Israel U20,73,67
20.06. 20:00,Iceland U20,Israel U20,74,81
20.06. 17:00,Finland U20,Sweden U20,74,70
20.06. 16:30,Spain U19,Egypt U19,88,46
19.06. 20:00,Sweden U20,Iceland U20,58,61
19.06. 17:00,Israel U20,Finland U20,68,86
19.06. 15:00,Lithuania U20,Lithuania U19,109,68
18.06. 18:30,Spain U19,Italy U19,48,58
18.06. 16:30,Egypt U19,Germany U19,69,86
18.06. 09:00,Ukraine U20,France U19,75,61
18.06. 08:00,China,Iran,65,55
17.06. 18:30,Spain U19,Germany U19,61,69
17.06. 16:30,Italy U19,Egypt U19,71,61
17.06. 15:30,Ukraine U20,France U19,56,81
16.06. 17:00,Montenegro U20,Turkey U20,84,75
16.06. 16:30,Italy U19,Germany U19,51,66
16.06. 11:30,China,Iran,72,67
13.06. 11:30,China,Iran,60,63
11.06. 12:00,Scotland,Wales,108,44
09.06. 18:30,Scotland,Ireland,82,58
08.06. 15:00,Czech Republic U20,Slovakia U20,83,48
