season,division,date,home,away,home_goals,away_goals,game_nr,team1_home,home_timediff,away_timediff,home_round,away_round,season_first,home_nr,away_nr
2022,1,2019-02-22,Luxembourg,Cyprus,53,67,620,1,88,91,10,9,0,51,20
2022,1,2019-02-22,Switzerland,Slovakia,83,80,621,1,88,91,8,16,0,76,70
2022,1,2019-02-22,Denmark,Albania,82,69,622,1,100,100,7,11,1,23,1
2019,3,2019-02-22,Nigeria,Ivory Coast,46,72,623,1,100,100,6,6,0,56,43
2019,3,2019-02-22,Lebanon,New Zealand,67,69,624,1,82,82,12,10,0,49,55
2019,3,2019-02-22,Italy,Hungary,75,41,625,1,82,82,24,35,0,42,34
2019,3,2019-02-22,Netherlands,Lithuania,69,78,626,1,82,82,26,28,0,54,50
2019,3,2019-02-22,Jordan,China,86,62,627,1,82,82,13,12,0,45,17
2019,3,2019-02-22,Latvia,Spain,62,67,628,1,82,82,29,27,0,48,74
2019,3,2019-02-22,Croatia,Poland,69,77,629,1,82,82,27,30,0,19,61
2019,3,2019-02-22,Ukraine,Montenegro,74,76,630,1,82,82,31,30,0,82,53
2019,3,2019-02-22,Turkey,Slovenia,77,58,631,1,82,82,24,33,0,79,71
2019,3,2019-02-22,Syria,South Korea,74,87,632,1,82,82,11,11,0,77,72
2019,3,2019-02-22,Dominican Republic,Venezuela,72,67,633,1,81,84,9,11,0,24,84
2019,3,2019-02-23,Central African Republic,Nigeria,59,72,634,1,100,1,6,7,0,15,56
2019,3,2019-02-23,Mexico,Uruguay,88,77,635,1,82,83,9,16,0,52,83
2019,3,2019-02-23,Puerto Rico,Argentina,87,86,636,1,83,82,9,14,0,63,3
2019,3,2019-02-23,USA,Panama,111,80,637,1,83,83,9,9,0,80,59
2019,3,2019-02-24,Canada,Venezuela,95,55,638,1,3,2,10,12,0,13,84
2019,3,2019-02-24,Bosnia & Herzegovina,Bulgaria,87,67,639,1,3,3,24,25,0,9,11
2019,3,2019-02-24,Germany,Greece,63,69,640,1,3,3,30,26,0,30,32
2019,3,2019-02-24,France,Czech Republic,82,66,641,1,3,3,28,27,0,28,21
2019,3,2019-02-24,Senegal,Nigeria,84,63,642,1,100,1,7,8,0,68,56
2019,3,2019-02-24,Georgia,Estonia,77,84,643,1,3,3,29,27,0,29,26
2019,3,2019-02-24,Serbia,Israel,97,76,644,1,3,3,23,32,0,69,41
2019,3,2019-02-24,Iran,Australia,85,74,645,1,3,3,15,10,0,38,4
2019,3,2019-02-24,Jordan,New Zealand,86,80,646,1,2,2,14,11,0,45,55
2019,3,2019-02-24,Kazakhstan,Philippines,75,93,647,1,3,3,12,10,0,46,60
2019,3,2019-02-24,Lebanon,South Korea,72,84,648,1,2,2,13,12,0,49,72
2019,3,2019-02-24,Qatar,Japan,48,96,649,1,3,3,12,14,0,64,44
2019,3,2019-02-24,Russia,Finland,91,76,650,1,3,3,34,31,0,66,27
2019,3,2019-02-24,Syria,China,59,90,651,1,2,2,12,13,0,77,17
2022,1,2019-02-25,North Macedonia,Slovakia,87,74,652,1,91,3,17,17,0,57,70
2022,1,2019-02-25,Portugal,Cyprus,76,64,653,1,91,3,16,10,0,62,20
2019,3,2019-02-25,Poland,Netherlands,85,76,654,1,3,3,31,27,0,61,54
2019,3,2019-02-25,Spain,Turkey,74,58,655,1,3,3,28,25,0,74,79
2019,3,2019-02-25,Montenegro,Latvia,74,80,656,1,3,3,31,30,0,53,48
2019,3,2019-02-25,Slovenia,Ukraine,85,84,657,1,3,3,34,32,0,71,82
2019,3,2019-02-25,Hungary,Croatia,84,65,658,1,3,3,36,28,0,34,19
2019,3,2019-02-25,Lithuania,Italy,86,73,659,1,3,3,29,25,0,50,42
2019,3,2019-02-26,Mexico,Panama,78,61,660,1,3,3,10,10,0,52,59
2019,3,2019-02-26,Dominican Republic,Brazil,63,71,661,1,4,85,10,13,0,24,10
2019,3,2019-02-26,Puerto Rico,Uruguay,65,61,662,1,3,3,10,17,0,63,83
2019,3,2019-02-26,USA,Argentina,84,83,663,1,3,3,10,15,0,80,3
2022,1,2019-06-28,Luxembourg,Portugal,58,80,664,1,100,100,11,17,0,51,62
2022,1,2019-06-28,Switzerland,North Macedonia,85,79,665,1,100,100,9,18,0,76,57
2019,2,2019-06-28,Finland,Canada,93,81,666,1,100,100,32,11,0,27,13
2022,1,2019-07-01,Albania,Denmark,78,86,667,1,100,100,12,8,0,1,23
2022,1,2019-07-01,Cyprus,Luxembourg,76,89,668,1,100,3,11,12,0,20,51
2022,1,2019-07-01,Slovakia,Switzerland,88,83,669,1,100,3,18,10,0,70,76
2019,2,2019-07-08,Jordan,Egypt,69,81,670,1,100,100,15,9,0,45,25
2019,2,2019-07-12,Slovakia,Ireland,105,66,671,1,11,100,19,3,0,70,40
2019,2,2019-07-13,Slovakia,Ireland,97,65,672,1,1,1,20,4,0,70,40
2019,2,2019-07-21,Slovakia,Kosovo,82,65,673,1,8,100,21,19,0,70,47
2019,2,2019-07-22,Tunisia,Latvia,50,45,674,1,100,100,18,31,0,78,48
2019,2,2019-07-23,Latvia,Croatia,50,75,675,1,1,100,32,29,0,48,19
2019,2,2019-07-23,China,Tunisia,74,50,676,1,100,1,14,19,0,17,78
2019,2,2019-07-24,Cyprus,Switzerland,46,52,677,1,23,23,12,11,1,20,76
2019,2,2019-07-24,China,Croatia,59,72,678,1,1,1,15,30,0,17,19
2019,2,2019-07-24,Tunisia,Latvia,74,71,679,1,1,1,20,33,0,78,48
2019,2,2019-07-25,Cyprus,Switzerland,65,62,680,1,1,1,13,12,0,20,76
2019,2,2019-07-26,Argentina,Uruguay,92,64,681,1,100,100,16,18,0,3,83
2019,2,2019-07-26,Portugal,Denmark,56,70,682,1,28,25,18,9,0,62,23
2019,2,2019-07-26,Iran,Slovakia,79,74,683,1,100,5,16,22,0,38,70
2019,2,2019-07-27,Portugal,Slovakia,71,76,684,1,1,1,19,23,0,62,70
2019,2,2019-07-27,Denmark,Iran,94,99,685,1,1,1,10,17,0,23,38
2019,2,2019-07-28,Portugal,Iran,70,74,686,1,1,1,20,18,0,62,38
2019,2,2019-07-28,Slovakia,Denmark,74,70,687,1,1,1,24,11,0,70,23
2019,2,2019-07-28,Argentina,Puerto Rico,76,67,688,1,2,100,17,11,0,3,63
2019,2,2019-07-30,Italy,Romania,88,60,689,1,100,100,26,19,0,42,65
2019,2,2019-07-31,Italy,Ivory Coast,69,58,690,1,1,100,27,7,0,42,43
2019,2,2019-07-31,Romania,Switzerland,66,86,691,1,1,6,20,13,0,65,76
2019,2,2019-08-02,Spain,Lithuania,78,70,692,1,100,100,29,30,0,74,50
2019,2,2019-08-03,Jordan,Iran,70,82,693,1,26,6,16,19,0,45,38
2019,2,2019-08-04,Lithuania,Finland,80,60,694,1,2,37,31,33,0,50,27
2019,2,2019-08-04,Iran,Russia,91,84,695,1,1,100,20,35,0,38,66
2019,2,2019-08-05,France,Turkey,69,74,696,1,100,100,29,26,0,28,79
2019,2,2019-08-06,Tunisia,Turkey,54,64,697,1,13,1,21,27,0,78,79
2019,2,2019-08-07,Canada,Nigeria,96,87,698,1,40,100,12,9,0,13,56
2019,2,2019-08-07,Serbia,Finland,95,75,699,1,100,3,24,34,0,69,27
2019,2,2019-08-07,France,Tunisia,94,56,700,1,2,1,30,22,0,28,78
2019,2,2019-08-08,Italy,Senegal,111,54,701,1,8,100,28,8,0,42,68
2019,2,2019-08-08,Greece,Iran,82,69,702,1,100,4,27,21,0,32,38
2019,2,2019-08-08,Russia,Venezuela,69,54,703,1,4,100,36,13,0,66,84
2019,2,2019-08-09,Spain,Ivory Coast,79,62,704,1,7,9,30,8,0,74,43
2019,2,2019-08-09,Italy,Russia,70,72,705,1,1,1,29,37,0,42,66
2019,2,2019-08-09,Greece,Hungary,83,59,706,1,1,100,28,37,0,32,34
2019,2,2019-08-09,Poland,Jordan,92,51,707,1,100,6,32,17,0,61,45
2019,2,2019-08-09,Philippines,D.R. Congo,71,82,708,1,100,100,11,5,0,60,22
2019,2,2019-08-09,Senegal,Venezuela,75,69,709,1,1,1,9,14,0,68,84
2019,2,2019-08-09,Czech Republic,Tunisia,80,66,710,1,100,2,28,23,0,21,78
2019,2,2019-08-09,Brazil,Uruguay,100,53,711,1,100,14,14,19,0,10,83
2019,2,2019-08-10,Serbia,Lithuania,72,68,712,1,3,6,25,32,0,69,50
2019,2,2019-08-10,Italy,Venezuela,72,54,713,1,1,1,30,15,0,42,84
2019,2,2019-08-10,Tunisia,Jordan,80,68,714,1,1,1,24,18,0,78,45
2019,2,2019-08-10,Russia,Senegal,73,56,715,1,1,1,38,10,0,66,68
2019,2,2019-08-10,Czech Republic,Poland,81,76,716,1,1,1,29,33,0,21,61
2019,2,2019-08-10,Canada,Nigeria,81,90,717,1,3,3,13,10,0,13,56
2019,2,2019-08-11,Greece,Iran,88,58,718,1,2,3,29,22,0,32,38
2019,2,2019-08-11,Germany,Sweden,78,46,719,1,100,100,31,17,0,30,75
2019,2,2019-08-11,Poland,Tunisia,64,75,720,1,1,1,34,25,0,61,78
2019,2,2019-08-11,Czech Republic,Jordan,98,67,721,1,1,1,30,19,0,21,45
2019,2,2019-08-11,Puerto Rico,Angola,66,64,722,1,14,100,12,10,0,63,2
2019,2,2019-08-11,China,Croatia,89,73,723,1,18,18,16,31,0,17,19
2019,2,2019-08-12,Lithuania,Serbia,91,95,724,1,2,2,33,26,0,50,69
2019,2,2019-08-12,Turkey,Senegal,94,59,725,1,6,2,28,11,0,79,68
2019,2,2019-08-12,China,Puerto Rico,78,72,726,1,1,1,17,13,0,17,63
2019,2,2019-08-12,Angola,Croatia,93,73,727,1,1,1,11,32,0,2,19
2019,2,2019-08-12,Japan,New Zealand,99,89,728,1,100,100,15,12,0,44,55
2019,2,2019-08-13,Turkey,Jordan,106,72,729,1,1,2,29,20,0,79,45
2019,2,2019-08-14,Jordan,Senegal,71,63,730,1,1,2,21,12,0,45,68
2019,2,2019-08-14,Japan,New Zealand,87,104,731,1,2,2,16,13,0,44,55
2019,2,2019-08-15,France,Montenegro,80,72,732,1,8,100,31,32,0,28,53
2019,2,2019-08-15,Argentina,Brazil,82,89,733,1,18,6,18,15,0,3,10
2019,2,2019-08-16,France,Brazil,86,72,734,1,1,1,32,16,0,28,10
2019,2,2019-08-16,Finland,Lithuania,46,87,735,1,9,4,35,34,0,27,50
2019,2,2019-08-16,Montenegro,Argentina,77,85,736,1,1,1,33,19,0,53,3
2019,2,2019-08-16,Australia,Canada,70,90,737,1,100,6,11,14,0,4,13
2019,2,2019-08-17,France,Argentina,77,58,738,1,1,1,33,20,0,28,3
2019,2,2019-08-17,Brazil,Montenegro,80,69,739,1,1,1,17,34,0,10,53
2019,2,2019-08-17,Lithuania,Russia,88,72,740,1,1,7,35,39,0,50,66
2019,2,2019-08-17,Australia,Canada,81,73,741,1,1,1,12,15,0,4,13
2019,2,2019-08-17,USA,Spain,90,81,742,1,100,8,11,31,0,80,74
2019,2,2019-08-18,Finland,Russia,67,81,743,1,2,1,36,40,0,27,66
2019,2,2019-08-20,Canada,New Zealand,122,88,744,1,3,6,16,14,0,13,55
2019,2,2019-08-21,Poland,Netherlands,77,71,745,1,10,100,35,28,0,61,54
2019,2,2019-08-21,Canada,New Zealand,103,100,746,1,1,1,17,15,0,13,55
2019,2,2019-08-22,Spain,Dominican Republic,102,70,747,1,5,100,32,11,0,74,24
2019,2,2019-08-22,Japan,Argentina,93,108,748,1,8,5,17,21,0,44,3
2019,2,2019-08-22,USA,Australia,102,86,749,1,5,5,12,13,0,80,4
2019,2,2019-08-23,China,Brazil,84,90,750,1,11,6,18,18,0,17,10
2019,2,2019-08-23,Senegal,Venezuela,74,81,751,1,9,13,13,16,0,68,84
2019,2,2019-08-23,Serbia,Italy,71,65,752,1,11,13,27,31,0,69,42
2019,2,2019-08-23,Turkey,Puerto Rico,72,64,753,1,10,11,30,14,0,79,63
2019,2,2019-08-23,Germany,Tunisia,89,70,754,1,12,12,32,26,0,30,78
2019,2,2019-08-24,Poland,Nigeria,84,87,755,1,3,14,36,11,0,61,56
2019,2,2019-08-24,Greece,Jordan,92,65,756,1,13,10,30,22,0,32,45
2019,2,2019-08-24,New Zealand,France,81,95,757,1,3,7,16,34,0,55,28
2019,2,2019-08-24,Angola,Czech Republic,65,84,758,1,12,13,12,31,0,2,21
2019,2,2019-08-24,Japan,Germany,86,83,759,1,2,1,18,33,0,44,30
2019,2,2019-08-24,South Korea,Lithuania,57,86,760,1,100,7,13,36,0,72,50
2019,2,2019-08-24,USA,Australia,94,98,761,1,2,2,13,14,0,80,4
2019,2,2019-08-25,China,Brazil,70,73,762,1,2,2,19,19,0,17,10
2019,2,2019-08-25,China,Dominican Republic,72,87,763,1,0,3,20,12,0,17,24
2019,2,2019-08-25,Senegal,Puerto Rico,90,61,764,1,2,2,14,15,0,68,63
2019,2,2019-08-25,Serbia,New Zealand,88,78,765,1,2,1,28,17,0,69,55
2019,2,2019-08-25,Lithuania,Angola,91,56,766,1,1,1,37,13,0,50,2
2019,2,2019-08-25,Iran,Poland,83,88,767,1,14,1,23,37,0,38,61
2019,2,2019-08-25,South Korea,Czech Republic,89,97,768,1,1,1,14,32,0,72,21
2019,2,2019-08-26,Greece,Dominican Republic,87,75,769,1,2,1,31,13,0,32,24
2019,2,2019-08-26,Italy,New Zealand,82,88,770,1,3,1,32,18,0,42,55
2019,2,2019-08-26,Russia,Argentina,64,85,771,1,8,4,41,22,0,66,3
2019,2,2019-08-26,USA,Canada,84,68,772,1,2,5,14,18,0,80,13
2019,2,2019-08-27,France,Serbia,56,61,773,1,3,2,35,29,0,28,69
2019,2,2019-08-27,Poland,Montenegro,65,70,774,1,2,10,38,35,0,61,53
2019,2,2019-08-27,Spain,Argentina,84,76,775,1,5,1,33,23,0,74,3
2019,2,2019-08-27,Venezuela,Greece,51,74,776,1,4,1,17,32,0,84,32
2019,2,2019-08-27,Czech Republic,Lithuania,79,82,777,1,2,2,33,38,0,21,50
2019,2,2019-08-27,Senegal,Jordan,69,64,778,1,2,3,15,23,0,68,45
2019,2,2019-08-27,South Korea,Angola,91,76,779,1,2,2,15,14,0,72,2
2019,2,2019-08-28,Australia,Germany,64,74,780,1,4,4,15,34,0,4,30
2019,2,2019-08-28,Spain,Russia,55,74,781,1,1,2,34,42,0,74,66
2019,3,2019-08-31,Argentina,South Korea,95,69,782,0,4,4,24,16,0,3,72
2019,3,2019-08-31,Spain,Tunisia,101,62,783,0,3,8,35,27,0,74,78
2019,3,2019-08-31,Ivory Coast,China,55,70,784,0,22,6,9,21,0,43,17
2019,3,2019-08-31,Philippines,Italy,62,108,785,0,22,5,12,33,0,60,42
2019,3,2019-08-31,Iran,Puerto Rico,81,83,786,0,6,6,24,16,0,38,63
2019,3,2019-08-31,Russia,Nigeria,82,77,787,0,3,7,43,12,0,66,56
2019,3,2019-08-31,Poland,Venezuela,80,69,788,0,4,4,39,18,0,61,84
2019,3,2019-08-31,Angola,Serbia,59,105,789,0,4,4,15,30,0,2,69
2019,3,2019-09-01,Czech Republic,USA,67,88,790,0,5,6,34,15,0,21,80
2019,3,2019-09-01,France,Germany,78,74,791,0,5,4,36,35,0,28,30
2019,3,2019-09-01,Greece,Montenegro,85,60,792,0,5,5,33,36,0,32,53
2019,3,2019-09-01,Senegal,Lithuania,47,101,793,0,5,5,16,39,0,68,50
2019,3,2019-09-01,Dominican Republic,Jordan,80,76,794,0,6,5,14,24,0,24,45
2019,3,2019-09-01,Turkey,Japan,86,67,795,0,9,8,31,19,0,79,44
2019,3,2019-09-01,New Zealand,Brazil,94,102,796,0,6,7,19,20,0,55,10
2019,3,2019-09-01,Canada,Australia,92,108,797,0,6,4,19,16,0,13,4
2019,3,2019-09-02,Puerto Rico,Spain,63,73,798,0,2,2,17,36,0,63,74
2019,3,2019-09-02,South Korea,Russia,73,87,799,0,2,2,17,44,0,72,66
2019,3,2019-09-02,China,Poland,76,79,800,0,2,2,22,40,0,17,61
2019,3,2019-09-02,Serbia,Philippines,126,67,801,0,2,2,31,13,0,69,60
2019,3,2019-09-02,Nigeria,Argentina,81,94,802,0,2,2,13,25,0,56,3
2019,3,2019-09-02,Tunisia,Iran,79,67,803,0,2,2,28,25,0,78,38
2019,3,2019-09-02,Venezuela,Ivory Coast,87,71,804,0,2,2,19,10,0,84,43
2019,3,2019-09-02,Italy,Angola,92,61,805,0,2,2,34,16,0,42,2
2019,3,2019-09-03,Jordan,France,64,103,806,0,2,2,25,37,0,45,28
2019,3,2019-09-03,USA,Turkey,93,92,807,0,2,2,16,32,0,80,79
2019,3,2019-09-03,Brazil,Greece,79,78,808,0,2,2,21,34,0,10,32
2019,3,2019-09-03,Lithuania,Canada,92,69,809,0,2,2,40,20,0,50,13
2019,3,2019-09-03,Germany,Dominican Republic,68,70,810,0,2,2,36,15,0,30,24
2019,3,2019-09-03,Japan,Czech Republic,76,89,811,0,2,2,20,35,0,44,21
2019,3,2019-09-03,Montenegro,New Zealand,83,93,812,0,2,2,37,20,0,53,55
2019,3,2019-09-03,Australia,Senegal,81,68,813,0,2,2,17,17,0,4,68
2019,3,2019-09-04,Russia,Argentina,61,69,814,0,2,2,45,26,0,66,3
2019,3,2019-09-04,Spain,Iran,73,65,815,0,2,2,37,26,0,74,38
2019,3,2019-09-04,Venezuela,China,72,59,816,0,2,2,20,23,0,84,17
2019,3,2019-09-04,Italy,Serbia,77,92,817,0,2,2,35,32,0,42,69
2019,3,2019-09-04,Puerto Rico,Tunisia,67,64,818,0,2,2,18,29,0,63,78
2019,3,2019-09-04,South Korea,Nigeria,66,108,819,0,2,2,18,14,0,72,56
2019,3,2019-09-04,Ivory Coast,Poland,63,80,820,0,2,2,11,41,0,43,61
2019,3,2019-09-04,Angola,Philippines,84,81,821,0,2,2,17,14,0,2,60
2019,3,2019-09-05,Dominican Republic,France,56,90,822,0,2,2,16,38,0,24,28
2019,3,2019-09-05,USA,Japan,98,45,823,0,2,2,17,21,0,80,44
2019,3,2019-09-05,Greece,New Zealand,103,97,824,0,2,2,35,21,0,32,55
2019,3,2019-09-05,Lithuania,Australia,82,87,825,0,2,2,41,18,0,50,4
2019,3,2019-09-05,Germany,Jordan,96,62,826,0,2,2,37,26,0,30,45
2019,3,2019-09-05,Turkey,Czech Republic,76,91,827,0,2,2,33,36,0,79,21
2019,3,2019-09-05,Brazil,Montenegro,84,73,828,0,2,2,22,38,0,10,53
2019,3,2019-09-05,Canada,Senegal,82,60,829,0,2,2,21,18,0,13,68
2019,3,2019-09-06,Spain,Italy,67,60,830,0,2,2,38,36,0,74,42
2019,3,2019-09-06,Argentina,Venezuela,87,67,831,0,2,2,27,21,0,3,84
2019,3,2019-09-06,China,South Korea,77,73,832,0,2,2,24,19,0,17,72
2019,3,2019-09-06,Tunisia,Philippines,86,67,833,0,2,2,30,15,0,78,60
2019,3,2019-09-06,Serbia,Puerto Rico,90,47,834,0,2,2,33,19,0,69,63
2019,3,2019-09-06,Poland,Russia,79,74,835,0,2,2,42,46,0,61,66
2019,3,2019-09-06,Angola,Iran,62,71,836,0,2,2,18,27,0,2,38
2019,3,2019-09-06,Nigeria,Ivory Coast,83,66,837,0,2,2,15,12,0,56,43
2019,3,2019-09-07,USA,Greece,69,53,838,0,2,2,18,36,0,80,32
2019,3,2019-09-07,France,Lithuania,78,75,839,0,2,2,39,42,0,28,50
2019,3,2019-09-07,Germany,Senegal,89,78,840,0,2,2,38,19,0,30,68
2019,3,2019-09-07,Turkey,Montenegro,79,74,841,0,2,2,34,39,0,79,53
2019,3,2019-09-07,Brazil,Czech Republic,71,93,842,0,2,2,23,37,0,10,21
2019,3,2019-09-07,Australia,Dominican Republic,82,76,843,0,2,2,19,17,0,4,24
2019,3,2019-09-07,Canada,Jordan,126,71,844,0,2,2,22,27,0,13,45
2019,3,2019-09-07,New Zealand,Japan,111,81,845,0,2,2,22,22,0,55,44
2019,3,2019-09-08,Spain,Serbia,81,69,846,0,2,2,39,34,0,74,69
2019,3,2019-09-08,Poland,Argentina,65,91,847,0,2,2,43,28,0,61,3
2019,3,2019-09-08,China,Nigeria,73,86,848,0,2,2,25,16,0,17,56
2019,3,2019-09-08,Iran,Philippines,95,75,849,0,2,2,28,16,0,38,60
2019,3,2019-09-08,Puerto Rico,Italy,89,94,850,0,2,2,20,37,0,63,42
2019,3,2019-09-08,Venezuela,Russia,60,69,851,0,2,2,22,47,0,84,66
2019,3,2019-09-08,Ivory Coast,South Korea,71,80,852,0,2,2,13,20,0,43,72
2019,3,2019-09-08,Tunisia,Angola,86,84,853,0,2,2,31,19,0,78,2
2019,3,2019-09-09,USA,Brazil,89,73,854,0,2,2,19,24,0,80,10
2019,3,2019-09-09,France,Australia,98,100,855,0,2,2,40,20,0,28,4
2019,3,2019-09-09,Germany,Canada,82,76,856,0,2,2,39,23,0,30,13
2019,3,2019-09-09,Turkey,New Zealand,101,102,857,0,2,2,35,23,0,79,55
2019,3,2019-09-09,Czech Republic,Greece,77,84,858,0,2,2,38,37,0,21,32
2019,3,2019-09-09,Dominican Republic,Lithuania,55,74,859,0,2,2,18,43,0,24,50
2019,3,2019-09-09,Jordan,Senegal,79,77,860,0,2,2,28,20,0,45,68
2019,3,2019-09-09,Japan,Montenegro,65,80,861,0,2,2,23,40,0,44,53
2019,3,2019-09-10,Spain,Poland,90,78,862,0,2,2,40,44,0,74,61
2019,3,2019-09-10,Argentina,Serbia,97,87,863,0,2,2,29,35,0,3,69
2019,3,2019-09-11,Australia,Czech Republic,82,70,864,0,2,2,21,39,0,4,21
2019,3,2019-09-11,USA,France,79,89,865,0,2,2,20,41,0,80,28
2019,3,2019-09-12,Poland,Czech Republic,84,94,866,0,2,1,45,40,0,61,21
2019,3,2019-09-12,Serbia,USA,94,89,867,0,2,1,36,21,0,69,80
2022,1,2019-09-13,Belgium,Portugal,66,65,868,1,100,47,29,21,1,8,62
2022,1,2019-09-13,Kosovo,North Macedonia,73,76,869,1,54,77,20,19,1,47,57
2022,1,2019-09-13,Austria,Cyprus,72,69,870,1,100,50,21,14,1,5,20
2019,3,2019-09-13,Argentina,France,80,66,871,0,3,2,30,42,0,3,28
2019,3,2019-09-13,Spain,Australia,95,88,872,0,3,2,41,22,0,74,4
2019,3,2019-09-14,Serbia,Czech Republic,90,81,873,0,2,2,37,41,0,69,21
2019,3,2019-09-14,USA,Poland,87,74,874,0,2,2,22,46,0,80,61
2019,3,2019-09-15,Argentina,Spain,75,95,875,0,2,2,31,42,0,3,74
2019,3,2019-09-15,France,Australia,67,59,876,0,2,2,43,23,0,28,4
2022,1,2019-09-16,Portugal,Iceland,80,77,877,1,3,100,22,26,0,62,35
2022,1,2019-09-16,North Macedonia,Romania,90,76,878,1,3,47,20,21,0,57,65
2022,1,2019-09-16,Denmark,Sweden,76,72,879,1,50,36,12,18,0,23,75
2022,1,2019-11-29,Iceland,Belgium,66,79,880,1,74,77,27,30,0,35,8
2022,1,2019-11-29,Great Britain,Austria,82,96,881,1,100,77,25,22,1,31,5
2022,1,2019-11-29,Romania,Kosovo,88,83,882,1,74,77,22,21,0,65,47
2022,1,2019-12-02,Portugal,Belgium,60,70,883,1,77,3,23,31,0,62,8
2022,1,2019-12-02,North Macedonia,Kosovo,78,68,884,1,77,3,21,22,0,57,47
2022,1,2019-12-02,Cyprus,Austria,71,81,885,1,80,3,15,23,0,20,5
2022,1,2019-12-03,Cyprus,Great Britain,61,75,886,1,1,4,16,26,0,20,31
2020,2,2020-02-10,Jordan,Syria,75,67,887,1,100,100,29,13,1,45,77
2020,2,2020-02-10,Lebanon,Bahrain,73,64,888,1,100,100,14,2,1,49,7
2023,3,2020-02-20,Portugal,Albania,70,62,889,1,80,100,24,13,1,62,1
2023,3,2020-02-20,Kosovo,Iceland,80,78,890,1,80,83,23,28,1,47,35
2023,3,2020-02-20,Slovakia,Luxembourg,73,65,891,1,100,100,25,13,1,70,51
2022,1,2020-02-21,Iceland,Portugal,91,67,892,1,1,1,29,25,0,35,62
2022,1,2020-02-21,Great Britain,Cyprus,84,47,893,1,80,80,27,17,0,31,20
2022,1,2020-02-21,Sweden,Denmark,79,74,894,1,100,100,19,13,0,75,23
2022,1,2020-02-21,Romania,North Macedonia,65,53,895,1,84,81,23,22,0,65,57
2023,3,2020-02-23,Iceland,Slovakia,83,74,896,1,2,3,30,26,0,35,70
2023,3,2020-02-23,Luxembourg,Kosovo,80,84,897,1,3,3,14,24,0,51,47
2023,3,2020-02-23,Albania,Cyprus,71,64,898,1,3,2,14,18,0,1,20
2022,1,2020-02-24,Kosovo,Romania,75,79,899,1,1,3,25,24,0,47,65
2022,1,2020-02-24,Austria,Great Britain,75,78,900,1,84,3,24,28,0,5,31
2022,1,2020-02-24,Belgium,Iceland,90,62,901,1,84,1,32,31,0,8,35
2020,2,2020-07-24,Estonia,Lithuania,92,85,902,1,100,100,28,44,1,26,50
2020,2,2020-07-25,Lithuania,Latvia,82,59,903,1,1,100,45,34,0,50,48
2020,2,2020-07-26,Estonia,Latvia,84,67,904,1,2,1,29,35,0,26,48
2020,2,2020-07-29,Finland,Estonia,97,76,905,1,100,3,37,30,1,27,26
2020,2,2020-07-30,Finland,Estonia,75,67,906,1,1,1,38,31,0,27,26
2022,1,2020-08-03,Luxembourg,Kosovo,88,80,907,1,100,100,15,26,0,51,47
2022,1,2020-08-03,Switzerland,Portugal,77,72,908,1,100,100,14,26,0,76,62
2022,1,2020-08-03,Slovakia,Cyprus,67,60,909,1,100,100,27,19,0,70,20
2022,1,2020-08-07,Kosovo,Great Britain,63,71,910,1,4,100,27,29,0,47,31
2022,1,2020-08-07,Portugal,Iceland,80,79,911,1,4,100,27,32,0,62,35
2022,1,2020-08-07,Cyprus,Romania,70,85,912,1,4,100,20,25,0,20,65
2022,1,2020-08-10,Great Britain,Luxembourg,71,54,913,1,3,7,30,16,0,31,51
2022,1,2020-08-10,Romania,Slovakia,85,68,914,1,3,7,26,28,0,65,70
2022,1,2020-08-10,Denmark,Albania,95,73,915,1,100,100,14,15,0,23,1
2022,1,2020-08-10,Iceland,Switzerland,83,82,916,1,3,7,33,15,0,35,76
2022,1,2020-08-14,Kosovo,Luxembourg,109,88,917,1,7,4,28,17,0,47,51
2022,1,2020-08-14,Portugal,Switzerland,84,68,918,1,7,4,28,16,0,62,76
2022,1,2020-08-14,Cyprus,Slovakia,79,83,919,1,7,4,21,29,0,20,70
2022,1,2020-08-17,Great Britain,Kosovo,101,79,920,1,7,3,31,29,0,31,47
2022,1,2020-08-17,Iceland,Portugal,96,68,921,1,7,3,34,29,0,35,62
2022,1,2020-08-17,Romania,Cyprus,89,63,922,1,7,3,27,22,0,65,20
2022,1,2020-08-21,Albania,Denmark,57,68,923,1,11,11,16,15,0,1,23
2022,1,2020-08-21,Luxembourg,Great Britain,65,93,924,1,7,4,18,32,0,51,31
2022,1,2020-08-21,Switzerland,Iceland,109,85,925,1,7,4,17,35,0,76,35
2022,1,2020-08-21,Slovakia,Romania,74,77,926,1,7,4,30,28,0,70,65
2023,3,2020-11-26,Portugal,Cyprus,74,56,927,1,100,100,30,23,0,62,20
2023,3,2020-11-26,Slovakia,Kosovo,91,67,928,1,97,100,31,30,0,70,47
2023,3,2020-11-26,Iceland,Luxembourg,90,76,929,1,97,97,36,19,0,35,51
2023,3,2020-11-28,Albania,Portugal,70,88,930,1,99,2,17,31,0,1,62
2023,3,2020-11-28,Luxembourg,Slovakia,77,73,931,1,2,2,20,32,0,51,70
2023,3,2020-11-28,Iceland,Kosovo,86,62,932,1,2,2,37,31,0,35,47
2023,3,2021-02-18,Kosovo,Luxembourg,89,99,933,1,82,82,32,21,0,47,51
2023,3,2021-02-18,Cyprus,Albania,88,66,934,1,84,82,24,18,0,20,1
