iteration,game_nr,division,date,home,away,home_goals,away_goals
5,41,1,2025-09-01,Finland,Lithuania,78.04811,90.671566
5,42,1,2025-09-01,Serbia,Czech Republic,101.17004,69.581358
5,43,1,2025-09-02,Belgium,Israel,68.380292,82.869551
5,44,1,2025-09-02,Greece,Bosnia & Herzegovina,91.081849,75.37944
5,45,1,2025-09-02,Iceland,Slovenia,75.943426,90.353087
5,46,1,2025-09-02,Cyprus,Georgia,48.735075,67.253758
5,47,1,2025-09-02,France,Poland,74.79755,77.294227
5,48,1,2025-09-02,Italy,Spain,75.731133,65.089758
5,49,1,2025-09-03,Montenegro,Great Britain,86.326566,69.833106
5,50,1,2025-09-03,Estonia,Portugal,79.483078,83.690595
5,51,1,2025-09-03,Lithuania,Sweden,73.164266,64.506024
5,52,1,2025-09-03,Czech Republic,Latvia,97.009454,61.342436
5,53,1,2025-09-03,Finland,Germany,95.741461,94.07579
5,54,1,2025-09-03,Turkey,Serbia,64.947499,117.43429
5,55,1,2025-09-04,Bosnia & Herzegovina,Georgia,91.046702,68.100391
5,56,1,2025-09-04,France,Iceland,97.679446,58.708228
5,57,1,2025-09-04,Israel,Slovenia,87.026477,75.519311
5,58,1,2025-09-04,Italy,Cyprus,111.22133,75.376995
5,59,1,2025-09-04,Poland,Belgium,77.106664,71.323851
5,60,1,2025-09-04,Spain,Greece,73.409921,69.153192
6,1,1,2025-08-27,Great Britain,Lithuania,60.25023,88.878637
6,2,1,2025-08-27,Czech Republic,Portugal,62.675273,76.05403
6,3,1,2025-08-27,Montenegro,Germany,70.394521,93.836598
6,4,1,2025-08-27,Latvia,Turkey,90.263926,77.545444
6,5,1,2025-08-27,Sweden,Finland,79.868627,104.53882
6,6,1,2025-08-27,Serbia,Estonia,101.49101,75.053356
6,7,1,2025-08-28,Georgia,Spain,77.889782,85.476675
6,8,1,2025-08-28,Israel,Iceland,83.6966,79.122578
6,9,1,2025-08-28,Belgium,France,65.731607,72.591211
6,10,1,2025-08-28,Bosnia & Herzegovina,Cyprus,85.678594,58.473134
6,11,1,2025-08-28,Greece,Italy,62.12772,70.539908
6,12,1,2025-08-28,Slovenia,Poland,94.587879,75.840038
6,13,1,2025-08-29,Germany,Sweden,102.14933,69.728752
6,14,1,2025-08-29,Turkey,Czech Republic,100.14037,68.300309
6,15,1,2025-08-29,Lithuania,Montenegro,83.731777,65.396867
6,16,1,2025-08-29,Estonia,Latvia,85.297948,77.991992
6,17,1,2025-08-29,Finland,Great Britain,92.845255,70.077617
6,18,1,2025-08-29,Portugal,Serbia,56.22453,74.4742
6,19,1,2025-08-30,Lithuania,Germany,74.494787,85.804563
6,20,1,2025-08-30,Czech Republic,Estonia,66.576435,100.93371
6,21,1,2025-08-30,Iceland,Belgium,74.914456,64.404229
6,22,1,2025-08-30,Italy,Georgia,78.838354,52.205755
6,23,1,2025-08-30,Great Britain,Sweden,67.732664,70.534101
6,24,1,2025-08-30,France,Slovenia,80.866305,79.560983
6,25,1,2025-08-30,Latvia,Serbia,77.876031,94.612651
6,26,1,2025-08-30,Cyprus,Greece,64.191616,69.352334
6,27,1,2025-08-30,Montenegro,Finland,89.714635,76.425431
6,28,1,2025-08-30,Turkey,Portugal,77.117238,68.210969
