iteration,game_nr,division,date,home,away,home_goals,away_goals
32,3,1,2025-09-06,Latvia,Lithuania,93.467951,75.644268
32,4,1,2025-09-06,Finland,Serbia,96.02083,97.433646
33,1,1,2025-09-06,Turkey,Sweden,82.901634,88.246014
33,2,1,2025-09-06,Germany,Portugal,77.468218,62.33675
33,3,1,2025-09-06,Latvia,Lithuania,76.865649,83.673375
33,4,1,2025-09-06,Finland,Serbia,94.948363,89.571117
34,1,1,2025-09-06,Turkey,Sweden,90.446331,79.741927
34,2,1,2025-09-06,Germany,Portugal,87.70289,56.226842
34,3,1,2025-09-06,Latvia,Lithuania,81.514557,95.225242
34,4,1,2025-09-06,Finland,Serbia,105.16768,92.794852
35,1,1,2025-09-06,Turkey,Sweden,80.524883,61.157419
35,2,1,2025-09-06,Germany,Portugal,86.681685,56.433195
35,3,1,2025-09-06,Latvia,Lithuania,95.342936,74.538222
35,4,1,2025-09-06,Finland,Serbia,99.222775,95.375585
36,1,1,2025-09-06,Turkey,Sweden,77.131156,78.392461
36,2,1,2025-09-06,Germany,Portugal,101.33926,73.220909
36,3,1,2025-09-06,Latvia,Lithuania,75.755172,79.292336
36,4,1,2025-09-06,Finland,Serbia,83.161689,101.04207
37,1,1,2025-09-06,Turkey,Sweden,78.080639,52.120036
37,2,1,2025-09-06,Germany,Portugal,87.449448,59.971706
37,3,1,2025-09-06,Latvia,Lithuania,97.951574,83.697616
37,4,1,2025-09-06,Finland,Serbia,101.77739,88.330862
38,1,1,2025-09-06,Turkey,Sweden,77.793771,88.174685
38,2,1,2025-09-06,Germany,Portugal,87.215206,66.98183
38,3,1,2025-09-06,Latvia,Lithuania,86.020294,69.010515
38,4,1,2025-09-06,Finland,Serbia,96.49632,95.273541
39,1,1,2025-09-06,Turkey,Sweden,92.751237,80.846285
39,2,1,2025-09-06,Germany,Portugal,112.46072,75.250636
39,3,1,2025-09-06,Latvia,Lithuania,92.159541,92.753664
39,4,1,2025-09-06,Finland,Serbia,95.395665,86.742953
40,1,1,2025-09-06,Turkey,Sweden,77.07789,72.914373
40,2,1,2025-09-06,Germany,Portugal,92.970965,63.809576
40,3,1,2025-09-06,Latvia,Lithuania,67.218932,60.666311
40,4,1,2025-09-06,Finland,Serbia,84.340835,84.046605
41,1,1,2025-09-06,Turkey,Sweden,84.244733,77.048365
41,2,1,2025-09-06,Germany,Portugal,90.30754,44.385792
