season,division,date,home,away,home_goals,away_goals,game_nr,team1_home
2023,3,2022-08-26,USA,Uruguay,105,71,1360,1
2023,3,2022-08-26,Dominican Republic,Panama,70,61,1361,1
2023,3,2022-08-26,Puerto Rico,Brazil,75,72,1362,1
2023,3,2022-08-26,Bahamas,Venezuela,81,86,1363,1
2023,3,2022-08-27,South Sudan,D.R. Congo,101,58,1364,1
2023,3,2022-08-27,Iceland,Ukraine,91,88,1365,1
2023,3,2022-08-27,Uganda,Ivory Coast,80,91,1366,1
2023,3,2022-08-27,Tunisia,Senegal,63,73,1367,1
2023,3,2022-08-27,Italy,Georgia,91,84,1368,1
2023,3,2022-08-27,Bosnia & Herzegovina,France,96,90,1369,1
2023,3,2022-08-27,Netherlands,Spain,64,86,1370,1
2023,3,2022-08-27,Lithuania,Montenegro,90,73,1371,1
2023,3,2022-08-27,Czech Republic,Hungary,79,82,1372,1
2023,3,2022-08-27,Nigeria,Guinea,89,70,1373,1
2023,3,2022-08-27,Cameroon,Egypt,74,86,1374,1
2023,3,2022-08-27,Cape Verde,Angola,58,65,1375,1
2023,3,2022-08-28,Egypt,South Sudan,65,85,1376,1
2023,3,2022-08-28,Ivory Coast,Cape Verde,77,69,1377,1
2023,3,2022-08-28,D.R. Congo,Tunisia,45,57,1378,1
2023,3,2022-08-28,Israel,Sweden,83,95,1379,1
2023,3,2022-08-28,Great Britain,Latvia,80,87,1380,1
2023,3,2022-08-28,Greece,Belgium,85,68,1381,1
2023,3,2022-08-28,Turkey,Serbia,72,79,1382,1
2023,3,2022-08-28,Guinea,Uganda,76,69,1383,1
2023,3,2022-08-28,Senegal,Cameroon,90,71,1384,1
2023,3,2022-08-28,Estonia,Finland,68,76,1385,1
2023,3,2022-08-28,Angola,Nigeria,70,67,1386,1
2023,3,2022-08-28,Germany,Slovenia,90,71,1387,1
2023,3,2022-08-29,Uruguay,Puerto Rico,78,70,1388,1
2023,3,2022-08-29,Brazil,Mexico,72,82,1389,1
2023,3,2022-08-29,Venezuela,Dominican Republic,76,72,1390,1
2023,3,2022-08-29,China,Bahrain,80,67,1391,1
2023,3,2022-08-29,India,Lebanon,63,95,1392,1
2023,3,2022-08-29,Philippines,Saudi Arabia,84,46,1393,1
2023,3,2022-08-29,Australia,Iran,98,68,1394,1
2023,3,2022-08-29,New Zealand,Jordan,100,72,1395,1
2023,3,2022-08-30,Japan,Kazakhstan,73,48,1396,1
2023,3,2022-08-30,Argentina,Bahamas,95,77,1397,1
2023,3,2022-08-30,Colombia,USA,77,95,1398,1
2023,3,2022-08-30,Panama,Canada,50,106,1399,1
2022,1,2022-09-01,France,Germany,63,76,1400,0
2022,1,2022-09-01,Belgium,Georgia,79,76,1401,0
2022,1,2022-09-01,Slovenia,Lithuania,92,85,1402,0
2022,1,2022-09-01,Turkey,Montenegro,72,68,1403,0
2022,1,2022-09-01,Bosnia & Herzegovina,Hungary,95,85,1404,0
2022,1,2022-09-01,Spain,Bulgaria,114,87,1405,0
2022,1,2022-09-02,Italy,Estonia,83,62,1406,0
2022,1,2022-09-02,Serbia,Netherlands,100,76,1407,0
2022,1,2022-09-02,Poland,Czech Republic,99,84,1408,0
2022,1,2022-09-02,Croatia,Greece,85,89,1409,0
2022,1,2022-09-02,Ukraine,Great Britain,90,61,1410,0
2022,1,2022-09-02,Israel,Finland,89,87,1411,0
2022,1,2022-09-03,Greece,Italy,85,81,1412,0
2022,1,2022-09-03,Netherlands,Israel,67,74,1413,0
2022,1,2022-09-03,Hungary,Slovenia,88,103,1414,0
2022,1,2022-09-03,Georgia,Spain,64,90,1415,0
2022,1,2022-09-03,Lithuania,France,73,77,1416,0
2022,1,2022-09-03,Czech Republic,Serbia,68,81,1417,0
2022,1,2022-09-03,Estonia,Ukraine,73,74,1418,0
2022,1,2022-09-03,Bulgaria,Turkey,87,101,1419,0
2022,1,2022-09-03,Germany,Bosnia & Herzegovina,92,82,1420,0
2022,1,2022-09-03,Great Britain,Croatia,65,86,1421,0
2022,1,2022-09-03,Finland,Poland,89,59,1422,0
2022,1,2022-09-03,Montenegro,Belgium,76,70,1423,0
2022,1,2022-09-04,France,Hungary,78,74,1424,0
2022,1,2022-09-04,Turkey,Georgia,83,88,1425,0
2022,1,2022-09-04,Slovenia,Bosnia & Herzegovina,93,97,1426,0
2022,1,2022-09-04,Spain,Belgium,73,83,1427,0
2022,1,2022-09-04,Lithuania,Germany,107,109,1428,0
2022,1,2022-09-04,Bulgaria,Montenegro,81,91,1429,0
2022,1,2022-09-05,Serbia,Finland,100,70,1430,0
2022,1,2022-09-05,Ukraine,Italy,84,73,1431,0
2022,1,2022-09-05,Czech Republic,Netherlands,88,80,1432,0
2022,1,2022-09-05,Great Britain,Greece,77,93,1433,0
2022,1,2022-09-05,Croatia,Estonia,73,70,1434,0
2022,1,2022-09-05,Poland,Israel,85,76,1435,0
2022,1,2022-09-06,Israel,Serbia,78,89,1436,0
2022,1,2022-09-06,Italy,Croatia,81,76,1437,0
2022,1,2022-09-06,Germany,Slovenia,80,88,1438,0
2022,1,2022-09-06,Georgia,Bulgaria,80,92,1439,0
2022,1,2022-09-06,Finland,Czech Republic,98,88,1440,0
2022,1,2022-09-06,Hungary,Lithuania,64,87,1441,0
2022,1,2022-09-06,Greece,Ukraine,99,79,1442,0
2022,1,2022-09-06,Montenegro,Spain,65,82,1443,0
2022,1,2022-09-06,Bosnia & Herzegovina,France,68,81,1444,0
2022,1,2022-09-06,Estonia,Great Britain,94,62,1445,0
2022,1,2022-09-06,Netherlands,Poland,69,75,1446,0
2022,1,2022-09-06,Belgium,Turkey,63,78,1447,0
2022,1,2022-09-07,Hungary,Germany,71,106,1448,0
2022,1,2022-09-07,Georgia,Montenegro,73,81,1449,0
2022,1,2022-09-07,France,Slovenia,82,88,1450,0
2022,1,2022-09-07,Bulgaria,Belgium,80,89,1451,0
2022,1,2022-09-07,Lithuania,Bosnia & Herzegovina,87,70,1452,0
2022,1,2022-09-07,Turkey,Spain,69,72,1453,0
2022,1,2022-09-08,Great Britain,Italy,56,90,1454,0
2022,1,2022-09-08,Serbia,Poland,96,69,1455,0
2022,1,2022-09-08,Czech Republic,Israel,88,77,1456,0
2022,1,2022-09-08,Estonia,Greece,69,90,1457,0
2022,1,2022-09-08,Croatia,Ukraine,90,85,1458,0
2022,1,2022-09-08,Finland,Netherlands,88,67,1459,0
2022,1,2022-09-10,Spain,Lithuania,102,94,1460,0
2022,1,2022-09-10,Germany,Montenegro,85,79,1461,0
2022,1,2022-09-10,Slovenia,Belgium,88,72,1462,0
2022,1,2022-09-10,Turkey,France,86,87,1463,0
2022,1,2022-09-11,Greece,Czech Republic,94,88,1464,0
2022,1,2022-09-11,Serbia,Italy,86,94,1465,0
2022,1,2022-09-11,Finland,Croatia,94,86,1466,0
2022,1,2022-09-11,Ukraine,Poland,86,94,1467,0
2022,1,2022-09-13,Germany,Greece,107,96,1468,0
2022,1,2022-09-13,Spain,Finland,100,90,1469,0
2022,1,2022-09-14,Slovenia,Poland,87,90,1470,0
2022,1,2022-09-14,France,Italy,93,85,1471,0
2022,1,2022-09-16,Germany,Spain,91,96,1472,0
2022,1,2022-09-16,Poland,France,54,95,1473,0
2022,1,2022-09-18,Spain,France,88,76,1474,0
2022,1,2022-09-18,Germany,Poland,82,69,1475,0
2023,3,2022-11-10,Lebanon,New Zealand,77,65,1476,1
2023,3,2022-11-10,Jordan,Philippines,66,74,1477,1
2023,3,2022-11-10,Saudi Arabia,India,85,54,1478,1
2023,3,2022-11-11,USA,Brazil,79,94,1479,1
2023,3,2022-11-11,Italy,Spain,84,88,1480,1
2023,3,2022-11-11,Iceland,Georgia,85,88,1481,1
2023,3,2022-11-11,Bosnia & Herzegovina,Hungary,83,78,1482,1
2023,3,2022-11-11,Great Britain,Serbia,68,74,1483,1
2023,3,2022-11-11,Germany,Finland,94,80,1484,1
2023,3,2022-11-11,Netherlands,Ukraine,77,96,1485,1
2023,3,2022-11-11,Turkey,Belgium,86,52,1486,1
2023,3,2022-11-11,Lithuania,France,65,90,1487,1
2023,3,2022-11-11,Czech Republic,Montenegro,56,65,1488,1
2023,3,2022-11-11,Estonia,Sweden,82,87,1489,1
2023,3,2022-11-11,Greece,Latvia,60,80,1490,1
2023,3,2022-11-11,Bahrain,Japan,74,87,1491,1
2023,3,2022-11-11,Kazakhstan,Australia,50,97,1492,1
2023,3,2022-11-11,Iran,China,72,81,1493,1
2023,3,2022-11-11,Israel,Slovenia,62,75,1494,1
2023,3,2022-11-11,Canada,Venezuela,94,56,1495,1
2023,3,2022-11-11,Dominican Republic,Argentina,80,69,1496,1
2023,3,2022-11-12,Mexico,Uruguay,80,60,1497,1
2023,3,2022-11-12,Bahamas,Panama,83,79,1498,1
2023,3,2022-11-12,Puerto Rico,Colombia,91,79,1499,1
2023,3,2022-11-13,Dominican Republic,Venezuela,72,68,1500,1
2023,3,2022-11-13,Lebanon,India,103,74,1501,1
2023,3,2022-11-13,Jordan,New Zealand,92,75,1502,1
2023,3,2022-11-13,Saudi Arabia,Philippines,63,76,1503,1
2023,3,2022-11-14,Belgium,Greece,70,72,1504,1
2023,3,2022-11-14,France,Bosnia & Herzegovina,92,56,1505,1
2023,3,2022-11-14,Spain,Netherlands,84,72,1506,1
2023,3,2022-11-14,Serbia,Turkey,77,76,1507,1
2023,3,2022-11-14,Sweden,Israel,71,68,1508,1
2023,3,2022-11-14,Montenegro,Lithuania,56,65,1509,1
2023,3,2022-11-14,Latvia,Great Britain,79,63,1510,1
2023,3,2022-11-14,Hungary,Czech Republic,83,69,1511,1
2023,3,2022-11-14,Slovenia,Germany,81,75,1512,1
2023,3,2022-11-14,Finland,Estonia,91,71,1513,1
2023,3,2022-11-14,Bahrain,China,67,80,1514,1
2023,3,2022-11-14,Georgia,Italy,84,85,1515,1
2023,3,2022-11-14,Kazakhstan,Japan,61,81,1516,1
2023,3,2022-11-14,Ukraine,Iceland,79,72,1517,1
2023,3,2022-11-14,Iran,Australia,20,0,1518,1
2023,3,2022-11-14,Bahamas,Argentina,76,80,1519,1
2023,3,2022-11-14,Canada,Panama,112,71,1520,1
2023,3,2022-11-15,Mexico,Brazil,56,102,1521,1
2023,3,2022-11-15,Puerto Rico,Uruguay,76,68,1522,1
2023,3,2022-11-15,USA,Colombia,88,81,1523,1
2023,3,2023-02-23,Venezuela,Bahamas,115,70,1524,1
2023,3,2023-02-23,Brazil,Puerto Rico,90,92,1525,1
2023,3,2023-02-23,Italy,Ukraine,85,75,1526,1
2023,3,2023-02-23,Iceland,Spain,61,80,1527,1
2023,3,2023-02-23,Bosnia & Herzegovina,Montenegro,74,66,1528,1
2023,3,2023-02-23,Netherlands,Georgia,80,88,1529,1
2023,3,2023-02-23,Czech Republic,France,59,72,1530,1
2023,3,2023-02-23,Lithuania,Hungary,89,64,1531,1
2023,3,2023-02-23,China,Kazakhstan,71,59,1532,1
2023,3,2023-02-23,Australia,Bahrain,83,51,1533,1
2023,3,2023-02-23,Japan,Iran,96,61,1534,1
2023,3,2023-02-24,Great Britain,Belgium,59,88,1535,1
2023,3,2023-02-24,Germany,Sweden,73,66,1536,1
2023,3,2023-02-24,Uganda,Angola,49,82,1537,1
2023,3,2023-02-24,Tunisia,Egypt,67,71,1538,1
2023,3,2023-02-24,Greece,Serbia,97,92,1539,1
2023,3,2023-02-24,Turkey,Latvia,74,83,1540,1
2023,3,2023-02-24,Cape Verde,Guinea,78,70,1541,1
2023,3,2023-02-24,Estonia,Slovenia,79,78,1542,1
2023,3,2023-02-24,South Sudan,Senegal,83,75,1543,1
2023,3,2023-02-24,Nigeria,Ivory Coast,72,63,1544,1
2023,3,2023-02-24,India,Jordan,63,98,1545,1
2023,3,2023-02-24,Israel,Finland,95,97,1546,1
2023,3,2023-02-24,Cameroon,D.R. Congo,85,56,1547,1
2023,3,2023-02-24,Philippines,Lebanon,107,96,1548,1
2023,3,2023-02-24,New Zealand,Saudi Arabia,110,63,1549,1
2023,3,2023-02-24,Argentina,Canada,83,72,1550,1
2023,3,2023-02-24,Colombia,Mexico,54,113,1551,1
2023,3,2023-02-24,Panama,Dominican Republic,67,93,1552,1
2023,3,2023-02-24,Uruguay,USA,77,88,1553,1
2023,3,2023-02-25,Angola,Cape Verde,80,67,1554,1
2023,3,2023-02-25,Egypt,Cameroon,63,71,1555,1
2023,3,2023-02-25,Ivory Coast,Uganda,89,44,1556,1
2023,3,2023-02-25,Senegal,Tunisia,53,70,1557,1
2023,3,2023-02-25,Guinea,Nigeria,59,62,1558,1
2023,3,2023-02-25,D.R. Congo,South Sudan,61,82,1559,1
2023,3,2023-02-26,Hungary,Bosnia & Herzegovina,87,77,1560,1
2023,3,2023-02-26,Montenegro,Czech Republic,88,70,1561,1
2023,3,2023-02-26,Nigeria,Angola,59,65,1562,1
2023,3,2023-02-26,South Sudan,Egypt,97,77,1563,1
2023,3,2023-02-26,France,Lithuania,70,63,1564,1
2023,3,2023-02-26,Spain,Italy,68,72,1565,1
2023,3,2023-02-26,Georgia,Iceland,77,80,1566,1
2023,3,2023-02-26,Ukraine,Netherlands,72,56,1567,1
2023,3,2023-02-26,Cape Verde,Ivory Coast,79,64,1568,1
2023,3,2023-02-26,Tunisia,D.R. Congo,68,72,1569,1
2023,3,2023-02-26,Cameroon,Senegal,63,89,1570,1
2023,3,2023-02-26,Uganda,Guinea,47,88,1571,1
2023,3,2023-02-26,Japan,Bahrain,95,72,1572,1
2023,3,2023-02-26,Australia,Kazakhstan,98,53,1573,1
2023,3,2023-02-26,China,Iran,86,74,1574,1
2023,3,2023-02-27,Belgium,Turkey,54,82,1575,1
2023,3,2023-02-27,Serbia,Great Britain,101,83,1576,1
2023,3,2023-02-27,Sweden,Estonia,71,72,1577,1
2023,3,2023-02-27,Latvia,Greece,67,57,1578,1
2023,3,2023-02-27,Slovenia,Israel,79,87,1579,1
2023,3,2023-02-27,Finland,Germany,81,87,1580,1
2023,3,2023-02-27,India,Saudi Arabia,60,71,1581,1
2023,3,2023-02-27,Philippines,Jordan,90,91,1582,1
2023,3,2023-02-27,New Zealand,Lebanon,106,91,1583,1
2023,3,2023-02-27,Argentina,Dominican Republic,75,79,1584,1
2023,3,2023-02-27,Brazil,USA,83,76,1585,1
2023,3,2023-02-27,Colombia,Puerto Rico,80,87,1586,1
2023,3,2023-02-27,Panama,Bahamas,88,66,1587,1
2023,3,2023-02-27,Uruguay,Mexico,69,82,1588,1
2023,3,2023-02-27,Venezuela,Canada,57,74,1589,1
2023,2,2023-07-20,Mexico,Colombia,93,64,1590,1
2023,2,2023-07-22,Lithuania,Jordan,93,75,1591,1
2023,2,2023-07-22,Japan,South Korea,69,76,1592,1
2023,2,2023-07-23,Japan,South Korea,85,80,1593,1
2023,2,2023-07-23,Mexico,Colombia,76,60,1594,1
2023,2,2023-07-24,Lithuania,Jordan,101,75,1595,1
2023,2,2023-07-25,Slovenia,China,75,73,1596,1
2023,2,2023-07-26,Lebanon,Iran,73,66,1597,1
2023,2,2023-07-27,Portugal,Ivory Coast,68,79,1598,1
2023,2,2023-07-27,Lebanon,Iran,81,77,1599,1
2023,2,2023-07-28,Portugal,Jordan,75,70,1600,1
2023,2,2023-07-28,Ivory Coast,Czech Republic,97,81,1601,1
2023,2,2023-07-28,Hungary,Israel,68,90,1602,1
2023,2,2023-07-29,Ivory Coast,Jordan,71,74,1603,1
2023,2,2023-07-29,Lithuania,Ukraine,100,72,1604,1
2023,2,2023-07-29,Portugal,Czech Republic,91,79,1605,1
2023,2,2023-07-29,Israel,Iceland,79,81,1606,1
2023,2,2023-07-29,Georgia,Egypt,76,81,1607,1
2023,2,2023-07-29,Mexico,Argentina,81,75,1608,1
2023,2,2023-07-30,Jordan,Czech Republic,79,80,1609,1
2023,2,2023-07-30,Hungary,Iceland,73,69,1610,1
2023,2,2023-07-31,France,Tunisia,93,36,1611,1
2023,2,2023-07-31,Ukraine,Sweden,74,72,1612,1
2023,2,2023-08-01,Argentina,Venezuela,66,65,1613,1
2023,2,2023-08-01,Lithuania,Georgia,104,102,1614,1
2023,2,2023-08-01,Mexico,Argentina,84,75,1615,1
2023,2,2023-08-02,France,Montenegro,80,69,1616,1
2023,2,2023-08-02,Slovenia,Greece,91,98,1617,1
2023,2,2023-08-02,Latvia,Sweden,87,77,1618,1
2023,2,2023-08-02,Japan,New Zealand,79,72,1619,1
2023,2,2023-08-03,Hungary,Estonia,73,90,1620,1
2023,2,2023-08-04,Spain,Venezuela,87,57,1621,1
2023,2,2023-08-04,Italy,Turkey,90,89,1622,1
2023,2,2023-08-04,Finland,Lithuania,81,79,1623,1
2023,2,2023-08-04,Jordan,Portugal,69,61,1624,1
2023,2,2023-08-04,Cape Verde,China,66,86,1625,1
2023,2,2023-08-04,Greece,Slovenia,88,77,1626,1
2023,2,2023-08-04,Netherlands,Israel,66,66,1627,1
2023,2,2023-08-04,Czech Republic,Argentina,87,101,1628,1
2023,2,2023-08-04,Mexico,Angola,78,76,1629,1
2023,2,2023-08-04,Hungary,Estonia,71,85,1630,1
2023,2,2023-08-04,Japan,New Zealand,75,94,1631,1
2025,1,2023-08-05,Kosovo,Denmark,63,88,1632,1
2025,1,2023-08-05,Albania,Slovakia,64,89,1633,1
2025,1,2023-08-05,Ireland,Luxembourg,79,76,1634,1
2025,1,2023-08-05,Norway,Austria,84,74,1635,1
2023,2,2023-08-05,Italy,China,79,61,1636,1
2023,2,2023-08-05,Germany,Sweden,87,68,1637,1
2023,2,2023-08-05,Jordan,Angola,70,56,1638,1
2023,2,2023-08-05,Cape Verde,Turkey,63,90,1639,1
2023,2,2023-08-05,Ukraine,Israel,75,69,1640,1
2023,2,2023-08-05,Argentina,Belgium,84,85,1641,1
2023,2,2023-08-05,Latvia,Georgia,82,57,1642,1
2023,2,2023-08-05,Portugal,Mexico,71,79,1643,1
2023,2,2023-08-05,Indonesia,Syria,76,82,1644,1
2023,2,2023-08-05,Dominican Republic,Puerto Rico,86,93,1645,1
2023,2,2023-08-06,Chile,Argentina,68,70,1646,1
2023,2,2023-08-06,Belgium,Czech Republic,75,73,1647,1
2023,2,2023-08-06,North Macedonia,Poland,52,84,1648,1
2023,2,2023-08-07,France,Venezuela,86,67,1649,1
2023,2,2023-08-07,Jordan,Mexico,86,72,1650,1
2023,2,2023-08-07,Angola,Portugal,67,72,1651,1
2023,2,2023-08-07,Russia,Iran,72,59,1652,1
2023,2,2023-08-07,Ukraine,Netherlands,75,76,1653,1
2023,2,2023-08-08,Turkey,Poland,87,84,1654,1
2023,2,2023-08-08,Greece,Serbia,64,71,1655,1
2023,2,2023-08-08,Slovenia,Montenegro,104,100,1656,1
2023,2,2023-08-08,USA,Puerto Rico,117,74,1657,1
2023,2,2023-08-09,France,Lithuania,90,72,1658,1
2023,2,2023-08-09,Germany,Canada,86,81,1659,1
2023,2,2023-08-09,Serbia,Italy,88,89,1660,1
2023,2,2023-08-09,Finland,Estonia,86,80,1661,1
2023,2,2023-08-09,Russia,Iran,71,57,1662,1
2023,2,2023-08-09,Turkey,Poland,98,73,1663,1
2023,2,2023-08-10,Greece,Italy,70,74,1664,1
2023,2,2023-08-11,Spain,Slovenia,99,79,1665,1
2023,2,2023-08-11,Lithuania,France,70,76,1666,1
2023,2,2023-08-11,Latvia,Dominican Republic,74,69,1667,1
2023,2,2023-08-12,USA,Slovenia,92,62,1668,1
2023,2,2023-08-12,Georgia,Jordan,86,69,1669,1
2023,2,2023-08-12,Iran,Montenegro,66,81,1670,1
2023,2,2023-08-13,Spain,USA,88,98,1671,1
2023,2,2023-08-13,Italy,Puerto Rico,98,65,1672,1
2023,2,2023-08-13,Georgia,Montenegro,84,79,1673,1
2023,2,2023-08-13,Iran,Jordan,81,73,1674,1
2023,2,2023-08-14,Lithuania,Finland,84,80,1675,1
2023,2,2023-08-14,Georgia,Iran,84,72,1676,1
2023,2,2023-08-14,Australia,Venezuela,97,41,1677,1
2023,2,2023-08-14,Brazil,South Sudan,85,75,1678,1
2023,2,2023-08-15,Lebanon,Ivory Coast,67,77,1679,1
2023,2,2023-08-15,Japan,Angola,75,65,1680,1
2023,2,2023-08-16,Serbia,Puerto Rico,110,75,1681,1
2023,2,2023-08-16,Latvia,Finland,94,57,1682,1
2023,2,2023-08-16,South Sudan,Venezuela,80,61,1683,1
2023,2,2023-08-16,Australia,Brazil,86,90,1684,1
2023,2,2023-08-17,Spain,Canada,80,85,1685,1
2023,2,2023-08-17,Lebanon,Egypt,70,64,1686,1
2023,2,2023-08-17,Japan,France,70,88,1687,1
2023,2,2023-08-17,Australia,South Sudan,88,67,1688,1
2023,2,2023-08-17,Venezuela,Brazil,71,83,1689,1
2023,2,2023-08-18,Canada,Dominican Republic,88,94,1690,1
2023,2,2023-08-18,USA,Greece,108,86,1691,1
2023,2,2023-08-18,Lebanon,Mexico,70,88,1692,1
2023,2,2023-08-18,Philippines,Ivory Coast,85,62,1693,1
2023,2,2023-08-19,Spain,Dominican Republic,86,77,1694,1
2023,2,2023-08-19,Greece,Germany,71,84,1695,1
2023,2,2023-08-19,Japan,Slovenia,68,103,1696,1
2023,2,2023-08-19,Lithuania,Puerto Rico,93,80,1697,1
2023,2,2023-08-20,USA,Germany,99,91,1698,1
2023,2,2023-08-20,Philippines,Montenegro,87,102,1699,1
2023,2,2023-08-20,South Sudan,Iran,77,71,1700,1
2023,2,2023-08-20,Serbia,China,87,64,1701,1
2023,2,2023-08-20,Venezuela,Jordan,87,89,1702,1
2023,2,2023-08-20,Italy,Brazil,93,87,1703,1
2023,2,2023-08-20,Latvia,Puerto Rico,84,72,1704,1
2023,2,2023-08-20,France,Australia,74,78,1705,1
2023,2,2023-08-21,Philippines,Mexico,77,84,1706,1
2023,2,2023-08-21,Serbia,Brazil,89,85,1707,1
2023,2,2023-08-21,Venezuela,Iran,87,89,1708,1
2023,2,2023-08-21,Italy,New Zealand,88,81,1709,1
2023,2,2023-08-22,Jordan,South Sudan,82,91,1710,1
2023,2,2023-08-22,Lithuania,Latvia,93,69,1711,1
2023,2,2023-08-22,Georgia,Australia,81,86,1712,1
2023,3,2023-08-25,Canada,France,95,65,1713,0
2023,3,2023-08-25,Egypt,Lithuania,67,93,1714,0
2023,3,2023-08-25,Germany,Japan,81,63,1715,0
2023,3,2023-08-25,Dominican Republic,Philippines,87,81,1716,0
2023,3,2023-08-25,Latvia,Lebanon,109,70,1717,0
2023,3,2023-08-25,Mexico,Montenegro,71,91,1718,0
2023,3,2023-08-25,Angola,Italy,67,81,1719,0
2023,3,2023-08-25,Finland,Australia,72,98,1720,0
2023,3,2023-08-26,Spain,Ivory Coast,94,64,1721,0
2023,3,2023-08-26,USA,New Zealand,99,72,1722,0
2023,3,2023-08-26,Serbia,China,105,63,1723,0
2023,3,2023-08-26,Slovenia,Venezuela,100,85,1724,0
2023,3,2023-08-26,Iran,Brazil,59,100,1725,0
2023,3,2023-08-26,Jordan,Greece,71,92,1726,0
2023,3,2023-08-26,Cape Verde,Georgia,60,85,1727,0
2023,3,2023-08-26,South Sudan,Puerto Rico,96,101,1728,0
2023,3,2023-08-27,France,Latvia,86,88,1729,0
2023,3,2023-08-27,Lithuania,Mexico,96,66,1730,0
2023,3,2023-08-27,Japan,Finland,98,88,1731,0
2023,3,2023-08-27,Philippines,Angola,70,80,1732,0
2023,3,2023-08-27,Lebanon,Canada,73,128,1733,0
2023,3,2023-08-27,Montenegro,Egypt,89,74,1734,0
2023,3,2023-08-27,Australia,Germany,82,85,1735,0
2023,3,2023-08-27,Italy,Dominican Republic,82,87,1736,0
2023,3,2023-08-28,Brazil,Spain,78,96,1737,0
2023,3,2023-08-28,Greece,USA,81,109,1738,0
2023,3,2023-08-28,Puerto Rico,Serbia,77,94,1739,0
2023,3,2023-08-28,Georgia,Slovenia,67,88,1740,0
2023,3,2023-08-28,Ivory Coast,Iran,71,69,1741,0
2023,3,2023-08-28,New Zealand,Jordan,95,87,1742,0
2023,3,2023-08-28,China,South Sudan,69,89,1743,0
2023,3,2023-08-28,Venezuela,Cape Verde,75,81,1744,0
2023,3,2023-08-29,Canada,Latvia,101,75,1745,0
2023,3,2023-08-29,Montenegro,Lithuania,71,91,1746,0
2023,3,2023-08-29,Philippines,Italy,83,90,1747,0
2023,3,2023-08-29,Australia,Japan,109,89,1748,0
2023,3,2023-08-29,Lebanon,France,79,85,1749,0
2023,3,2023-08-29,Egypt,Mexico,100,72,1750,0
2023,3,2023-08-29,Angola,Dominican Republic,67,75,1751,0
2023,3,2023-08-29,Germany,Finland,101,75,1752,0
2023,3,2023-08-30,Iran,Spain,65,85,1753,0
2023,3,2023-08-30,Greece,New Zealand,83,74,1754,0
2023,3,2023-08-30,China,Puerto Rico,89,107,1755,0
2023,3,2023-08-30,Slovenia,Cape Verde,92,77,1756,0
2023,3,2023-08-30,Ivory Coast,Brazil,77,89,1757,0
2023,3,2023-08-30,USA,Jordan,110,62,1758,0
2023,3,2023-08-30,Georgia,Venezuela,70,59,1759,0
2023,3,2023-08-30,South Sudan,Serbia,83,115,1760,0
2023,3,2023-08-31,France,Iran,82,55,1761,0
2023,3,2023-08-31,Egypt,Jordan,85,69,1762,0
2023,3,2023-08-31,South Sudan,Philippines,87,68,1763,0
2023,3,2023-08-31,Japan,Venezuela,86,77,1764,0
2023,3,2023-08-31,Ivory Coast,Lebanon,84,94,1765,0
2023,3,2023-08-31,New Zealand,Mexico,100,108,1766,0
2023,3,2023-08-31,Angola,China,76,83,1767,0
2023,3,2023-08-31,Cape Verde,Finland,77,100,1768,0
2023,3,2023-09-01,Canada,Brazil,65,69,1769,0
2023,3,2023-09-01,Lithuania,Greece,92,67,1770,0
2023,3,2023-09-01,Slovenia,Australia,91,80,1771,0
2023,3,2023-09-01,Dominican Republic,Puerto Rico,97,102,1772,0
2023,3,2023-09-01,Spain,Latvia,69,74,1773,0
2023,3,2023-09-01,USA,Montenegro,85,73,1774,0
2023,3,2023-09-01,Germany,Georgia,100,73,1775,0
2023,3,2023-09-01,Serbia,Italy,76,78,1776,0
2023,3,2023-09-02,Iran,Lebanon,73,81,1777,0
2023,3,2023-09-02,Jordan,Mexico,80,93,1778,0
2023,3,2023-09-02,Philippines,China,96,75,1779,0
2023,3,2023-09-02,Japan,Cape Verde,80,71,1780,0
2023,3,2023-09-02,Ivory Coast,France,77,87,1781,0
2023,3,2023-09-02,New Zealand,Egypt,88,86,1782,0
2023,3,2023-09-02,Angola,South Sudan,78,101,1783,0
2023,3,2023-09-02,Finland,Venezuela,90,75,1784,0
2023,3,2023-09-03,Spain,Canada,85,88,1785,0
2023,3,2023-09-03,USA,Lithuania,104,110,1786,0
2023,3,2023-09-03,Dominican Republic,Serbia,79,112,1787,0
2023,3,2023-09-03,Germany,Slovenia,100,71,1788,0
2023,3,2023-09-03,Brazil,Latvia,84,104,1789,0
2023,3,2023-09-03,Greece,Montenegro,69,73,1790,0
2023,3,2023-09-03,Italy,Puerto Rico,73,57,1791,0
2023,3,2023-09-03,Australia,Georgia,100,84,1792,0
2023,3,2023-09-05,Italy,USA,63,100,1793,0
2023,3,2023-09-05,Lithuania,Serbia,68,87,1794,0
2023,3,2023-09-06,Canada,Slovenia,100,89,1795,0
2023,3,2023-09-06,Germany,Latvia,81,79,1796,0
2023,3,2023-09-07,Lithuania,Slovenia,100,84,1797,0
2023,3,2023-09-07,Italy,Latvia,82,87,1798,0
2023,3,2023-09-08,USA,Germany,111,113,1799,0
2023,3,2023-09-08,Serbia,Canada,95,86,1800,0
2023,3,2023-09-09,Latvia,Lithuania,98,63,1801,0
2023,3,2023-09-09,Italy,Slovenia,85,89,1802,0
2023,3,2023-09-10,Germany,Serbia,83,77,1803,0
2023,3,2023-09-10,USA,Canada,118,127,1804,0
2024,2,2024-02-15,Egypt,Bahrain,83,64,1805,1
